batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04K-B001-R118","R3-04-R118-000001","2026-04-22","workspace-head","easy",7320000,"victory","energyliberation","energyliberation",5,119.74,0.1183,0.1142,0.0287,65,84,107,""
"R3-04K-B001-R118","R3-04-R118-000002","2026-04-22","workspace-head","easy",7320001,"timeout","attrition","",24,568.65,0.2137,0.1913,0.1798,40,122,51,""
"R3-04K-B001-R118","R3-04-R118-000003","2026-04-22","workspace-head","easy",7320002,"victory","energyliberation","energyliberation",7,166.71,0.0867,0.0760,0.0751,46,152,108,""
"R3-04K-B001-R118","R3-04-R118-000004","2026-04-22","workspace-head","easy",7320003,"victory","axisvictory","axisvictory",5,117.81,0.1216,0.1729,0.1309,88,106,107,""
"R3-04K-B001-R118","R3-04-R118-000005","2026-04-22","workspace-head","easy",7320004,"victory","energyliberation","energyliberation",17,419.94,0.1217,0.2127,0.0581,82,91,99,""
"R3-04K-B001-R118","R3-04-R118-000006","2026-04-22","workspace-head","easy",7320005,"victory","energyliberation","energyliberation",14,315.12,0.2886,0.2118,0.0653,61,80,45,""
"R3-04K-B001-R118","R3-04-R118-000007","2026-04-22","workspace-head","easy",7320006,"victory","energyliberation","energyliberation",11,232.11,0.0936,0.0716,0.1501,76,155,118,""
"R3-04K-B001-R118","R3-04-R118-000008","2026-04-22","workspace-head","easy",7320007,"victory","energyliberation","energyliberation",7,160.22,0.1177,0.1103,0.2941,71,80,110,""
"R3-04K-B001-R118","R3-04-R118-000009","2026-04-22","workspace-head","easy",7320008,"victory","energyliberation","energyliberation",4,91.25,0.0393,0.0735,0.2301,69,136,136,""
"R3-04K-B001-R118","R3-04-R118-000010","2026-04-22","workspace-head","easy",7320009,"victory","energyliberation","energyliberation",9,192.85,0.3049,0.1202,0.1485,84,101,62,""
"R3-04K-B001-R118","R3-04-R118-000011","2026-04-22","workspace-head","easy",7320010,"timeout","attrition","",24,541.80,0.3276,0.1486,0.0417,70,112,10,""
"R3-04K-B001-R118","R3-04-R118-000012","2026-04-22","workspace-head","easy",7320011,"timeout","attrition","",24,621.24,0.1533,0.1155,0.3327,64,104,87,""
"R3-04K-B001-R118","R3-04-R118-000013","2026-04-22","workspace-head","easy",7320012,"victory","energyliberation","energyliberation",12,255.30,0.3043,0.0599,0.2371,49,132,57,""
"R3-04K-B001-R118","R3-04-R118-000014","2026-04-22","workspace-head","easy",7320013,"victory","energyliberation","energyliberation",20,511.80,0.3909,0.1065,0.1505,80,115,22,""
"R3-04K-B001-R118","R3-04-R118-000015","2026-04-22","workspace-head","easy",7320014,"victory","axisvictory","axisvictory",9,212.91,0.0406,0.1092,0.0298,72,119,135,""
"R3-04K-B001-R118","R3-04-R118-000016","2026-04-22","workspace-head","easy",7320015,"victory","energyliberation","energyliberation",11,230.06,0.4233,0.1738,0.1340,40,95,36,""
"R3-04K-B001-R118","R3-04-R118-000017","2026-04-22","workspace-head","easy",7320016,"victory","energyliberation","energyliberation",11,268.73,0.0844,0.1182,0.2085,57,134,113,""
"R3-04K-B001-R118","R3-04-R118-000018","2026-04-22","workspace-head","easy",7320017,"timeout","attrition","",24,594.16,0.2665,0.2423,0.2204,47,92,27,""
"R3-04K-B001-R118","R3-04-R118-000019","2026-04-22","workspace-head","easy",7320018,"timeout","attrition","",24,513.60,0.2621,0.1159,0.2806,64,111,50,""
"R3-04K-B001-R118","R3-04-R118-000020","2026-04-22","workspace-head","easy",7320019,"victory","energyliberation","energyliberation",11,230.36,0.0665,0.0564,0.1647,83,156,121,""
"R3-04K-B001-R118","R3-04-R118-000021","2026-04-22","workspace-head","easy",7320020,"victory","energyliberation","energyliberation",20,502.40,0.1329,0.0766,0.1589,39,141,91,""
"R3-04K-B001-R118","R3-04-R118-000022","2026-04-22","workspace-head","easy",7320021,"victory","energyliberation","energyliberation",12,262.19,0.2867,0.1756,0.0370,78,57,57,""
"R3-04K-B001-R118","R3-04-R118-000023","2026-04-22","workspace-head","easy",7320022,"victory","energyliberation","energyliberation",17,398.95,0.2060,0.2224,0.9490,85,108,71,""
"R3-04K-B001-R118","R3-04-R118-000024","2026-04-22","workspace-head","easy",7320023,"victory","combined","combined",18,379.11,0.1911,0.0677,0.1753,48,150,74,""
"R3-04K-B001-R118","R3-04-R118-000025","2026-04-22","workspace-head","easy",7320024,"timeout","attrition","",24,520.43,0.2711,0.1863,0.0999,24,116,50,""
"R3-04K-B001-R118","R3-04-R118-000026","2026-04-22","workspace-head","easy",7320025,"victory","energyliberation","energyliberation",11,278.14,0.1242,0.1981,0.0828,65,68,104,""
"R3-04K-B001-R118","R3-04-R118-000027","2026-04-22","workspace-head","easy",7320026,"victory","energyliberation","energyliberation",11,221.31,0.1904,0.0563,0.0416,53,150,75,""
"R3-04K-B001-R118","R3-04-R118-000028","2026-04-22","workspace-head","easy",7320027,"timeout","attrition","",24,587.28,0.2744,0.3818,0.2407,31,21,38,""
"R3-04K-B001-R118","R3-04-R118-000029","2026-04-22","workspace-head","easy",7320028,"timeout","attrition","",24,560.63,0.1716,0.2387,0.3489,74,99,64,""
"R3-04K-B001-R118","R3-04-R118-000030","2026-04-22","workspace-head","easy",7320029,"victory","energyliberation","energyliberation",5,102.97,0.0466,0.1105,0.1267,86,103,132,""
"R3-04K-B001-R118","R3-04-R118-000031","2026-04-22","workspace-head","easy",7320030,"timeout","attrition","",24,604.06,0.6958,0.1770,0.5058,65,83,0,""
"R3-04K-B001-R118","R3-04-R118-000032","2026-04-22","workspace-head","easy",7320031,"victory","axisvictory","axisvictory",9,208.30,0.2791,0.0964,0.2149,47,79,49,""
"R3-04K-B001-R118","R3-04-R118-000033","2026-04-22","workspace-head","easy",7320032,"victory","energyliberation","energyliberation",5,127.19,0.0494,0.0614,0.1075,77,148,134,""
"R3-04K-B001-R118","R3-04-R118-000034","2026-04-22","workspace-head","easy",7320033,"timeout","attrition","",24,609.95,0.1197,0.0979,0.1577,44,149,96,""
"R3-04K-B001-R118","R3-04-R118-000035","2026-04-22","workspace-head","easy",7320034,"victory","energyliberation","energyliberation",17,416.20,0.7179,0.1650,0.1902,36,90,0,""
"R3-04K-B001-R118","R3-04-R118-000036","2026-04-22","workspace-head","easy",7320035,"victory","energyliberation","energyliberation",9,221.49,0.0667,0.1869,0.2012,52,97,121,""
"R3-04K-B001-R118","R3-04-R118-000037","2026-04-22","workspace-head","easy",7320036,"victory","energyliberation","energyliberation",8,200.68,0.1362,0.0480,0.0829,57,172,96,""
"R3-04K-B001-R118","R3-04-R118-000038","2026-04-22","workspace-head","easy",7320037,"timeout","attrition","",24,596.89,0.2770,0.0748,0.2381,42,155,44,""
"R3-04K-B001-R118","R3-04-R118-000039","2026-04-22","workspace-head","easy",7320038,"timeout","attrition","",24,561.92,0.1864,0.2334,0.1488,48,97,68,""
"R3-04K-B001-R118","R3-04-R118-000040","2026-04-22","workspace-head","easy",7320039,"victory","energyliberation","energyliberation",10,212.43,0.0953,0.0813,0.1376,34,95,113,""
"R3-04K-B001-R118","R3-04-R118-000041","2026-04-22","workspace-head","easy",7320040,"victory","energyliberation","energyliberation",16,339.87,0.2186,0.0804,0.1892,47,133,79,""
"R3-04K-B001-R118","R3-04-R118-000042","2026-04-22","workspace-head","easy",7320041,"victory","energyliberation","energyliberation",22,542.63,0.5288,0.1370,0.2115,22,75,0,""
"R3-04K-B001-R118","R3-04-R118-000043","2026-04-22","workspace-head","easy",7320042,"victory","energyliberation","energyliberation",9,204.28,0.0476,0.0926,0.2753,85,116,131,""
"R3-04K-B001-R118","R3-04-R118-000044","2026-04-22","workspace-head","easy",7320043,"timeout","attrition","",24,577.28,0.3793,0.1352,0.0859,59,116,26,""
"R3-04K-B001-R118","R3-04-R118-000045","2026-04-22","workspace-head","easy",7320044,"timeout","attrition","",24,590.04,0.1209,0.2808,0.0492,36,31,102,""
"R3-04K-B001-R118","R3-04-R118-000046","2026-04-22","workspace-head","easy",7320045,"victory","energyliberation","energyliberation",20,428.40,0.1794,0.0861,0.2806,21,129,80,""
"R3-04K-B001-R118","R3-04-R118-000047","2026-04-22","workspace-head","easy",7320046,"victory","energyliberation","energyliberation",8,189.62,0.0959,0.0545,0.2796,51,142,117,""
