batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04AD-B001-R206","R3-04-R206-000001","2026-04-23","workspace-head","easy",14520000,"defeat","military_collapse","",17,405.47,0.9560,0.2130,0.2609,5,69,0,""
"R3-04AD-B001-R206","R3-04-R206-000002","2026-04-23","workspace-head","easy",14520001,"timeout","attrition","",24,549.58,0.0825,0.1798,0.2232,45,75,116,""
"R3-04AD-B001-R206","R3-04-R206-000003","2026-04-23","workspace-head","easy",14520002,"victory","axisvictory","axisvictory",21,507.29,0.2513,0.1038,0.1791,47,148,55,""
"R3-04AD-B001-R206","R3-04-R206-000004","2026-04-23","workspace-head","easy",14520003,"timeout","attrition","",24,607.00,0.3332,0.1408,0.1724,42,101,30,""
"R3-04AD-B001-R206","R3-04-R206-000005","2026-04-23","workspace-head","easy",14520004,"victory","axisvictory","axisvictory",10,229.12,0.2368,0.0407,0.1023,70,116,60,""
"R3-04AD-B001-R206","R3-04-R206-000006","2026-04-23","workspace-head","easy",14520005,"victory","axisvictory","axisvictory",12,241.38,0.1443,0.1662,0.1189,83,73,92,""
"R3-04AD-B001-R206","R3-04-R206-000007","2026-04-23","workspace-head","easy",14520006,"timeout","attrition","",24,616.03,0.4567,0.2579,0.4606,10,67,0,""
"R3-04AD-B001-R206","R3-04-R206-000008","2026-04-23","workspace-head","easy",14520007,"timeout","attrition","",24,601.45,0.9974,0.1243,0.0608,36,103,0,""
"R3-04AD-B001-R206","R3-04-R206-000009","2026-04-23","workspace-head","easy",14520008,"victory","energyliberation","energyliberation",11,277.63,0.0582,0.1006,0.1442,83,147,127,""
"R3-04AD-B001-R206","R3-04-R206-000010","2026-04-23","workspace-head","easy",14520009,"timeout","attrition","",24,489.63,0.2400,0.0643,0.0591,61,137,56,""
"R3-04AD-B001-R206","R3-04-R206-000011","2026-04-23","workspace-head","easy",14520010,"victory","energyliberation","energyliberation",15,342.17,0.0392,0.0969,0.0997,55,101,129,""
"R3-04AD-B001-R206","R3-04-R206-000012","2026-04-23","workspace-head","easy",14520011,"timeout","attrition","",24,601.09,0.5609,0.0923,0.1441,65,129,6,""
"R3-04AD-B001-R206","R3-04-R206-000013","2026-04-23","workspace-head","easy",14520012,"victory","axisvictory","axisvictory",14,343.72,0.3334,0.0617,0.0356,34,128,37,""
"R3-04AD-B001-R206","R3-04-R206-000014","2026-04-23","workspace-head","easy",14520013,"defeat","military_collapse","",7,165.17,0.6583,0.0685,0.0570,2,142,11,""
"R3-04AD-B001-R206","R3-04-R206-000015","2026-04-23","workspace-head","easy",14520014,"timeout","attrition","",24,499.04,0.3543,0.0960,0.0470,31,130,0,""
"R3-04AD-B001-R206","R3-04-R206-000016","2026-04-23","workspace-head","easy",14520015,"timeout","attrition","",24,525.18,0.2637,0.1175,0.1066,48,145,57,""
"R3-04AD-B001-R206","R3-04-R206-000017","2026-04-23","workspace-head","easy",14520016,"timeout","attrition","",24,529.36,0.3172,0.2151,0.1740,76,74,42,""
"R3-04AD-B001-R206","R3-04-R206-000018","2026-04-23","workspace-head","easy",14520017,"victory","energyliberation","energyliberation",7,173.91,0.0831,0.0818,0.1096,90,96,125,""
"R3-04AD-B001-R206","R3-04-R206-000019","2026-04-23","workspace-head","easy",14520018,"timeout","attrition","",24,574.03,0.1052,0.1330,0.0793,88,134,103,""
"R3-04AD-B001-R206","R3-04-R206-000020","2026-04-23","workspace-head","easy",14520019,"victory","axisvictory","axisvictory",16,365.38,0.0733,0.1027,0.0509,69,113,115,""
"R3-04AD-B001-R206","R3-04-R206-000021","2026-04-23","workspace-head","easy",14520020,"victory","energyliberation","energyliberation",8,203.47,0.1670,0.0888,0.1166,48,101,99,""
"R3-04AD-B001-R206","R3-04-R206-000022","2026-04-23","workspace-head","easy",14520021,"victory","energyliberation","energyliberation",8,195.55,0.1361,0.0452,0.1075,60,128,92,""
"R3-04AD-B001-R206","R3-04-R206-000023","2026-04-23","workspace-head","easy",14520022,"victory","energyliberation","energyliberation",6,155.03,0.0050,0.0164,0.0228,87,154,148,""
"R3-04AD-B001-R206","R3-04-R206-000024","2026-04-23","workspace-head","easy",14520023,"victory","energyliberation","energyliberation",8,180.23,0.0805,0.0372,0.1217,74,168,122,""
"R3-04AD-B001-R206","R3-04-R206-000025","2026-04-23","workspace-head","easy",14520024,"victory","axisvictory","axisvictory",5,113.65,0.1233,0.0247,0.1078,40,125,103,""
"R3-04AD-B001-R206","R3-04-R206-000026","2026-04-23","workspace-head","easy",14520025,"timeout","attrition","",24,480.62,0.2454,0.1792,0.1019,58,109,61,""
"R3-04AD-B001-R206","R3-04-R206-000027","2026-04-23","workspace-head","easy",14520026,"victory","axisvictory","axisvictory",16,401.12,0.2390,0.0535,0.1228,76,144,59,""
