batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04F-B001-R25","R3-04-R25-000001","2026-04-21","workspace-head","easy",3520000,"victory","energyliberation","energyliberation",8,170.13,0.1721,0.1607,0.0368,81,70,79,""
"R3-04F-B001-R25","R3-04-R25-000002","2026-04-21","workspace-head","easy",3520001,"victory","energyliberation","energyliberation",6,148.47,0.2258,0.1094,0.1402,82,96,84,""
"R3-04F-B001-R25","R3-04-R25-000003","2026-04-21","workspace-head","easy",3520002,"timeout","attrition","",24,493.40,0.3279,0.0904,0.3001,24,150,43,""
"R3-04F-B001-R25","R3-04-R25-000004","2026-04-21","workspace-head","easy",3520003,"victory","energyliberation","energyliberation",22,470.35,0.2069,0.2503,0.2856,38,47,65,""
"R3-04F-B001-R25","R3-04-R25-000005","2026-04-21","workspace-head","easy",3520004,"victory","energyliberation","energyliberation",7,144.47,0.0214,0.1128,0.2814,64,102,143,""
"R3-04F-B001-R25","R3-04-R25-000006","2026-04-21","workspace-head","easy",3520005,"victory","energyliberation","energyliberation",5,113.44,0.1277,0.0912,0.2783,92,142,106,""
"R3-04F-B001-R25","R3-04-R25-000007","2026-04-21","workspace-head","easy",3520006,"victory","energyliberation","energyliberation",13,278.31,0.0562,0.1424,0.0462,65,102,126,""
"R3-04F-B001-R25","R3-04-R25-000008","2026-04-21","workspace-head","easy",3520007,"victory","energyliberation","energyliberation",9,212.80,0.1393,0.0452,0.0445,82,113,108,""
"R3-04F-B001-R25","R3-04-R25-000009","2026-04-21","workspace-head","easy",3520008,"victory","energyliberation","energyliberation",2,44.84,0.0391,0.0101,0.0065,71,196,135,""
"R3-04F-B001-R25","R3-04-R25-000010","2026-04-21","workspace-head","easy",3520009,"victory","energyliberation","energyliberation",8,202.93,0.1150,0.0494,0.0884,47,176,99,""
"R3-04F-B001-R25","R3-04-R25-000011","2026-04-21","workspace-head","easy",3520010,"victory","energyliberation","energyliberation",4,87.28,0.0601,0.0666,0.0516,75,83,133,""
"R3-04F-B001-R25","R3-04-R25-000012","2026-04-21","workspace-head","easy",3520011,"defeat","military_collapse","",9,181.71,0.1408,0.0694,0.6361,4,145,92,""
"R3-04F-B001-R25","R3-04-R25-000013","2026-04-21","workspace-head","easy",3520012,"victory","energyliberation","energyliberation",12,252.10,0.1429,0.0922,0.0191,69,142,81,""
"R3-04F-B001-R25","R3-04-R25-000014","2026-04-21","workspace-head","easy",3520013,"timeout","attrition","",24,566.56,0.5162,0.1629,0.6918,69,112,0,""
"R3-04F-B001-R25","R3-04-R25-000015","2026-04-21","workspace-head","easy",3520014,"victory","energyliberation","energyliberation",7,173.88,0.1371,0.0553,0.0791,57,142,102,""
"R3-04F-B001-R25","R3-04-R25-000016","2026-04-21","workspace-head","easy",3520015,"victory","energyliberation","energyliberation",3,74.44,0.0781,0.0232,0.1625,77,171,109,""
"R3-04F-B001-R25","R3-04-R25-000017","2026-04-21","workspace-head","easy",3520016,"defeat","military_collapse","",23,530.78,0.1727,0.1755,0.5950,0,121,80,""
"R3-04F-B001-R25","R3-04-R25-000018","2026-04-21","workspace-head","easy",3520017,"timeout","attrition","",24,583.74,0.2812,0.3141,0.1403,60,47,44,""
"R3-04F-B001-R25","R3-04-R25-000019","2026-04-21","workspace-head","easy",3520018,"victory","energyliberation","energyliberation",4,94.08,0.0475,0.0556,0.0918,82,135,134,""
"R3-04F-B001-R25","R3-04-R25-000020","2026-04-21","workspace-head","easy",3520019,"victory","energyliberation","energyliberation",2,46.00,0.0000,0.0190,0.0000,77,181,150,""
"R3-04F-B001-R25","R3-04-R25-000021","2026-04-21","workspace-head","easy",3520020,"timeout","attrition","",24,520.62,0.0971,0.1254,0.4777,72,125,96,""
"R3-04F-B001-R25","R3-04-R25-000022","2026-04-21","workspace-head","easy",3520021,"victory","energyliberation","energyliberation",4,92.25,0.0000,0.0269,0.2246,65,152,150,""
"R3-04F-B001-R25","R3-04-R25-000023","2026-04-21","workspace-head","easy",3520022,"timeout","attrition","",24,580.18,0.3227,0.1259,0.2419,32,115,40,""
"R3-04F-B001-R25","R3-04-R25-000024","2026-04-21","workspace-head","easy",3520023,"timeout","attrition","",24,521.04,0.1349,0.2056,0.2765,31,79,94,""
"R3-04F-B001-R25","R3-04-R25-000025","2026-04-21","workspace-head","easy",3520024,"victory","energyliberation","energyliberation",9,205.82,0.1070,0.2829,0.2060,79,82,105,""
"R3-04F-B001-R25","R3-04-R25-000026","2026-04-21","workspace-head","easy",3520025,"defeat","military_collapse","",16,391.70,0.2239,0.1100,0.1764,5,119,57,""
"R3-04F-B001-R25","R3-04-R25-000027","2026-04-21","workspace-head","easy",3520026,"timeout","attrition","",24,562.88,0.1886,0.0514,0.7054,48,169,56,""
"R3-04F-B001-R25","R3-04-R25-000028","2026-04-21","workspace-head","easy",3520027,"victory","energyliberation","energyliberation",7,146.08,0.0331,0.1808,0.0774,64,86,136,""
"R3-04F-B001-R25","R3-04-R25-000029","2026-04-21","workspace-head","easy",3520028,"timeout","attrition","",24,491.96,0.1784,0.1261,0.2810,65,124,63,""
"R3-04F-B001-R25","R3-04-R25-000030","2026-04-21","workspace-head","easy",3520029,"victory","energyliberation","energyliberation",5,109.24,0.0000,0.0852,0.1441,81,147,150,""
"R3-04F-B001-R25","R3-04-R25-000031","2026-04-21","workspace-head","easy",3520030,"victory","energyliberation","energyliberation",19,476.40,0.0897,0.2940,0.1657,36,40,110,""
"R3-04F-B001-R25","R3-04-R25-000032","2026-04-21","workspace-head","easy",3520031,"victory","energyliberation","energyliberation",13,323.60,0.1833,0.0641,0.1130,61,160,83,""
"R3-04F-B001-R25","R3-04-R25-000033","2026-04-21","workspace-head","easy",3520032,"victory","energyliberation","energyliberation",12,271.35,0.2503,0.0767,0.1360,47,151,67,""
"R3-04F-B001-R25","R3-04-R25-000034","2026-04-21","workspace-head","easy",3520033,"victory","energyliberation","energyliberation",6,139.46,0.1142,0.2168,0.6781,80,97,102,""
