batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04AD-B001-R207","R3-04-R207-000001","2026-04-23","workspace-head","easy",14520000,"timeout","attrition","",24,505.69,0.7986,0.1709,0.5029,17,77,0,""
"R3-04AD-B001-R207","R3-04-R207-000002","2026-04-23","workspace-head","easy",14520001,"timeout","attrition","",24,549.58,0.0852,0.2017,0.2359,45,70,116,""
"R3-04AD-B001-R207","R3-04-R207-000003","2026-04-23","workspace-head","easy",14520002,"victory","axisvictory","axisvictory",21,507.29,0.2736,0.1028,0.1934,48,148,50,""
"R3-04AD-B001-R207","R3-04-R207-000004","2026-04-23","workspace-head","easy",14520003,"timeout","attrition","",24,607.00,0.2795,0.1419,0.1954,57,99,42,""
"R3-04AD-B001-R207","R3-04-R207-000005","2026-04-23","workspace-head","easy",14520004,"timeout","attrition","",24,622.24,0.4557,0.1883,0.1570,13,113,27,""
"R3-04AD-B001-R207","R3-04-R207-000006","2026-04-23","workspace-head","easy",14520005,"victory","axisvictory","axisvictory",12,241.38,0.1505,0.1892,0.1195,83,66,90,""
"R3-04AD-B001-R207","R3-04-R207-000007","2026-04-23","workspace-head","easy",14520006,"timeout","attrition","",24,616.03,0.4425,0.1975,0.4911,7,80,0,""
"R3-04AD-B001-R207","R3-04-R207-000008","2026-04-23","workspace-head","easy",14520007,"timeout","attrition","",24,601.45,0.5710,0.1114,0.0655,48,102,0,""
"R3-04AD-B001-R207","R3-04-R207-000009","2026-04-23","workspace-head","easy",14520008,"victory","energyliberation","energyliberation",11,277.63,0.0582,0.1056,0.1707,83,149,127,""
"R3-04AD-B001-R207","R3-04-R207-000010","2026-04-23","workspace-head","easy",14520009,"timeout","attrition","",24,489.63,0.2041,0.0707,0.0555,62,134,74,""
"R3-04AD-B001-R207","R3-04-R207-000011","2026-04-23","workspace-head","easy",14520010,"victory","energyliberation","energyliberation",15,342.17,0.0421,0.1058,0.1083,55,100,127,""
"R3-04AD-B001-R207","R3-04-R207-000012","2026-04-23","workspace-head","easy",14520011,"timeout","attrition","",24,601.09,0.5769,0.0956,0.1532,65,127,5,""
"R3-04AD-B001-R207","R3-04-R207-000013","2026-04-23","workspace-head","easy",14520012,"victory","axisvictory","axisvictory",15,340.74,0.4260,0.0822,0.0348,34,128,32,""
"R3-04AD-B001-R207","R3-04-R207-000014","2026-04-23","workspace-head","easy",14520013,"defeat","military_collapse","",7,165.17,0.6936,0.0732,0.0659,1,140,8,""
"R3-04AD-B001-R207","R3-04-R207-000015","2026-04-23","workspace-head","easy",14520014,"timeout","attrition","",24,499.04,0.3683,0.0930,0.0454,27,131,0,""
"R3-04AD-B001-R207","R3-04-R207-000016","2026-04-23","workspace-head","easy",14520015,"timeout","attrition","",24,525.18,0.2783,0.1155,0.1194,48,145,53,""
