batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04L-B001-R131","R3-04-R131-000001","2026-04-22","workspace-head","easy",7920000,"timeout","attrition","",24,501.85,0.8624,0.1309,0.3140,42,111,0,""
"R3-04L-B001-R131","R3-04-R131-000002","2026-04-22","workspace-head","easy",7920001,"victory","energyliberation","energyliberation",10,238.22,0.0565,0.0615,0.1143,78,136,125,""
"R3-04L-B001-R131","R3-04-R131-000003","2026-04-22","workspace-head","easy",7920002,"victory","energyliberation","energyliberation",8,173.86,0.1149,0.0392,0.1685,71,129,102,""
"R3-04L-B001-R131","R3-04-R131-000004","2026-04-22","workspace-head","easy",7920003,"defeat","economic_collapse","",11,225.86,0.0356,0.8238,0.1491,59,0,136,""
"R3-04L-B001-R131","R3-04-R131-000005","2026-04-22","workspace-head","easy",7920004,"victory","energyliberation","energyliberation",17,369.70,0.3511,0.0976,0.1834,69,113,42,""
"R3-04L-B001-R131","R3-04-R131-000006","2026-04-22","workspace-head","easy",7920005,"timeout","attrition","",24,515.45,0.6568,0.1308,0.2682,24,122,0,""
"R3-04L-B001-R131","R3-04-R131-000007","2026-04-22","workspace-head","easy",7920006,"timeout","attrition","",24,580.87,0.1317,0.1720,0.1249,60,95,82,""
"R3-04L-B001-R131","R3-04-R131-000008","2026-04-22","workspace-head","easy",7920007,"victory","energyliberation","energyliberation",18,403.44,0.3901,0.0999,0.5749,62,151,21,""
"R3-04L-B001-R131","R3-04-R131-000009","2026-04-22","workspace-head","easy",7920008,"victory","energyliberation","energyliberation",20,500.52,0.2414,0.1305,0.1556,71,139,71,""
"R3-04L-B001-R131","R3-04-R131-000010","2026-04-22","workspace-head","easy",7920009,"victory","energyliberation","energyliberation",23,555.00,0.3184,0.1252,0.3450,36,131,19,""
"R3-04L-B001-R131","R3-04-R131-000011","2026-04-22","workspace-head","easy",7920010,"victory","energyliberation","energyliberation",13,307.35,0.1998,0.0392,0.0162,75,150,78,""
"R3-04L-B001-R131","R3-04-R131-000012","2026-04-22","workspace-head","easy",7920011,"victory","axisvictory","axisvictory",18,393.22,0.2432,0.1097,0.2223,64,128,64,""
"R3-04L-B001-R131","R3-04-R131-000013","2026-04-22","workspace-head","easy",7920012,"timeout","attrition","",24,581.30,0.2254,0.1182,0.4822,57,143,58,""
"R3-04L-B001-R131","R3-04-R131-000014","2026-04-22","workspace-head","easy",7920013,"timeout","attrition","",24,533.80,0.2266,0.1619,0.0732,36,120,46,""
"R3-04L-B001-R131","R3-04-R131-000015","2026-04-22","workspace-head","easy",7920014,"victory","axisvictory","axisvictory",14,306.29,0.2616,0.1230,0.0313,53,119,60,""
"R3-04L-B001-R131","R3-04-R131-000016","2026-04-22","workspace-head","easy",7920015,"victory","axisvictory","axisvictory",6,132.00,0.0479,0.0561,0.1452,64,136,131,""
"R3-04L-B001-R131","R3-04-R131-000017","2026-04-22","workspace-head","easy",7920016,"victory","energyliberation","energyliberation",6,152.38,0.0249,0.0665,0.0351,87,145,140,""
"R3-04L-B001-R131","R3-04-R131-000018","2026-04-22","workspace-head","easy",7920017,"victory","energyliberation","energyliberation",5,103.40,0.0585,0.1403,0.0201,62,126,126,""
"R3-04L-B001-R131","R3-04-R131-000019","2026-04-22","workspace-head","easy",7920018,"timeout","attrition","",24,618.73,0.1896,0.2428,0.1491,66,59,79,""
"R3-04L-B001-R131","R3-04-R131-000020","2026-04-22","workspace-head","easy",7920019,"victory","energyliberation","energyliberation",8,174.83,0.0692,0.0436,0.0369,53,173,123,""
"R3-04L-B001-R131","R3-04-R131-000021","2026-04-22","workspace-head","easy",7920020,"victory","energyliberation","energyliberation",10,214.37,0.6110,0.1184,0.0757,60,108,13,""
"R3-04L-B001-R131","R3-04-R131-000022","2026-04-22","workspace-head","easy",7920021,"timeout","attrition","",24,516.68,0.5989,0.1073,0.2933,18,118,0,""
"R3-04L-B001-R131","R3-04-R131-000023","2026-04-22","workspace-head","easy",7920022,"victory","energyliberation","energyliberation",19,417.76,0.1919,0.2951,0.1594,54,66,71,""
"R3-04L-B001-R131","R3-04-R131-000024","2026-04-22","workspace-head","easy",7920023,"victory","energyliberation","energyliberation",24,593.55,0.2801,0.2014,0.4020,25,103,65,""
"R3-04L-B001-R131","R3-04-R131-000025","2026-04-22","workspace-head","easy",7920024,"victory","axisvictory","axisvictory",21,444.02,0.7356,0.2508,0.1787,19,64,0,""
"R3-04L-B001-R131","R3-04-R131-000026","2026-04-22","workspace-head","easy",7920025,"victory","energyliberation","energyliberation",18,364.29,0.3538,0.0771,0.3128,22,117,45,""
"R3-04L-B001-R131","R3-04-R131-000027","2026-04-22","workspace-head","easy",7920026,"victory","energyliberation","energyliberation",10,215.45,1.2488,0.1305,0.0284,15,115,0,""
"R3-04L-B001-R131","R3-04-R131-000028","2026-04-22","workspace-head","easy",7920027,"victory","axisvictory","axisvictory",4,96.09,0.0761,0.0878,0.0264,64,101,110,""
"R3-04L-B001-R131","R3-04-R131-000029","2026-04-22","workspace-head","easy",7920028,"victory","energyliberation","energyliberation",16,408.29,0.2858,0.0974,0.1971,59,125,58,""
"R3-04L-B001-R131","R3-04-R131-000030","2026-04-22","workspace-head","easy",7920029,"victory","energyliberation","energyliberation",12,247.03,0.3111,0.0420,0.4143,69,136,45,""
"R3-04L-B001-R131","R3-04-R131-000031","2026-04-22","workspace-head","easy",7920030,"victory","energyliberation","energyliberation",14,314.94,0.6726,0.1293,0.1153,51,115,7,""
"R3-04L-B001-R131","R3-04-R131-000032","2026-04-22","workspace-head","easy",7920031,"timeout","attrition","",24,514.66,0.2808,0.2158,0.1762,7,86,47,""
"R3-04L-B001-R131","R3-04-R131-000033","2026-04-22","workspace-head","easy",7920032,"victory","energyliberation","energyliberation",12,251.81,0.7835,0.1295,0.3342,19,101,0,""
"R3-04L-B001-R131","R3-04-R131-000034","2026-04-22","workspace-head","easy",7920033,"victory","axisvictory","axisvictory",6,143.02,0.0876,0.0273,0.0000,53,148,111,""
"R3-04L-B001-R131","R3-04-R131-000035","2026-04-22","workspace-head","easy",7920034,"victory","energyliberation","energyliberation",5,127.33,0.1656,0.0636,0.1634,69,106,95,""
"R3-04L-B001-R131","R3-04-R131-000036","2026-04-22","workspace-head","easy",7920035,"timeout","attrition","",24,486.54,0.2952,0.1723,0.2850,13,117,40,""
"R3-04L-B001-R131","R3-04-R131-000037","2026-04-22","workspace-head","easy",7920036,"timeout","attrition","",24,532.38,0.2395,0.0862,0.3672,54,152,50,""
"R3-04L-B001-R131","R3-04-R131-000038","2026-04-22","workspace-head","easy",7920037,"timeout","attrition","",24,553.61,0.1269,0.1498,0.1382,19,63,97,""
"R3-04L-B001-R131","R3-04-R131-000039","2026-04-22","workspace-head","easy",7920038,"timeout","attrition","",24,582.45,0.1880,0.1101,0.2641,35,98,72,""
"R3-04L-B001-R131","R3-04-R131-000040","2026-04-22","workspace-head","easy",7920039,"victory","energyliberation","energyliberation",3,63.46,0.0488,0.0260,0.0000,72,137,135,""
"R3-04L-B001-R131","R3-04-R131-000041","2026-04-22","workspace-head","easy",7920040,"timeout","attrition","",24,540.77,0.2646,0.1423,0.1765,20,90,55,""
"R3-04L-B001-R131","R3-04-R131-000042","2026-04-22","workspace-head","easy",7920041,"victory","energyliberation","energyliberation",15,344.76,0.1734,0.1348,0.2040,40,133,89,""
"R3-04L-B001-R131","R3-04-R131-000043","2026-04-22","workspace-head","easy",7920042,"victory","axisvictory","axisvictory",4,101.29,0.2133,0.0767,0.3367,72,139,67,""
"R3-04L-B001-R131","R3-04-R131-000044","2026-04-22","workspace-head","easy",7920043,"timeout","attrition","",24,512.78,0.1688,0.0847,0.0867,55,153,80,""
