batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04I-B005-R97","R3-04-R97-000001","2026-04-21","workspace-head","easy",5320000,"victory","energyliberation","energyliberation",7,173.48,0.0594,0.1353,0.0774,73,137,125,""
"R3-04I-B005-R97","R3-04-R97-000002","2026-04-21","workspace-head","easy",5320001,"victory","energyliberation","energyliberation",15,329.14,0.0376,0.3958,0.1106,55,24,134,""
"R3-04I-B005-R97","R3-04-R97-000003","2026-04-21","workspace-head","easy",5320002,"timeout","attrition","",24,622.93,0.2066,0.1708,0.2011,42,121,49,""
"R3-04I-B005-R97","R3-04-R97-000004","2026-04-21","workspace-head","easy",5320003,"victory","energyliberation","energyliberation",18,432.98,0.1009,0.1614,0.6196,66,110,100,""
"R3-04I-B005-R97","R3-04-R97-000005","2026-04-21","workspace-head","easy",5320004,"timeout","attrition","",24,544.22,0.2738,0.1873,0.2886,39,93,35,""
"R3-04I-B005-R97","R3-04-R97-000006","2026-04-21","workspace-head","easy",5320005,"victory","energyliberation","energyliberation",4,81.07,0.0763,0.1056,0.0332,52,101,116,""
"R3-04I-B005-R97","R3-04-R97-000007","2026-04-21","workspace-head","easy",5320006,"victory","energyliberation","energyliberation",8,190.35,0.2120,0.1005,0.2074,43,108,74,""
"R3-04I-B005-R97","R3-04-R97-000008","2026-04-21","workspace-head","easy",5320007,"victory","axisvictory","axisvictory",10,230.22,0.0818,0.0753,0.1355,54,160,114,""
"R3-04I-B005-R97","R3-04-R97-000009","2026-04-21","workspace-head","easy",5320008,"victory","energyliberation","energyliberation",12,292.20,0.2500,0.0692,0.2386,87,156,66,""
"R3-04I-B005-R97","R3-04-R97-000010","2026-04-21","workspace-head","easy",5320009,"victory","energyliberation","energyliberation",7,146.45,0.1245,0.0922,0.0738,71,142,99,""
"R3-04I-B005-R97","R3-04-R97-000011","2026-04-21","workspace-head","easy",5320010,"victory","axisvictory","axisvictory",7,150.07,0.2177,0.0804,0.2205,53,133,81,""
"R3-04I-B005-R97","R3-04-R97-000012","2026-04-21","workspace-head","easy",5320011,"victory","energyliberation","energyliberation",8,180.63,0.0756,0.0472,0.1486,54,109,122,""
"R3-04I-B005-R97","R3-04-R97-000013","2026-04-21","workspace-head","easy",5320012,"timeout","attrition","",24,524.10,0.1566,0.1051,0.2705,25,141,83,""
"R3-04I-B005-R97","R3-04-R97-000014","2026-04-21","workspace-head","easy",5320013,"victory","energyliberation","energyliberation",22,498.76,0.0393,0.1516,0.1978,62,128,130,""
"R3-04I-B005-R97","R3-04-R97-000015","2026-04-21","workspace-head","easy",5320014,"victory","energyliberation","energyliberation",20,519.79,0.5189,0.2019,0.1748,54,103,3,""
"R3-04I-B005-R97","R3-04-R97-000016","2026-04-21","workspace-head","easy",5320015,"timeout","attrition","",24,570.93,0.2280,0.1610,0.5626,27,120,53,""
"R3-04I-B005-R97","R3-04-R97-000017","2026-04-21","workspace-head","easy",5320016,"victory","energyliberation","energyliberation",8,178.08,0.0938,0.0582,0.3176,76,127,117,""
"R3-04I-B005-R97","R3-04-R97-000018","2026-04-21","workspace-head","easy",5320017,"timeout","attrition","",24,619.61,0.2836,0.1769,0.5012,10,98,58,""
"R3-04I-B005-R97","R3-04-R97-000019","2026-04-21","workspace-head","easy",5320018,"victory","energyliberation","energyliberation",5,125.27,0.0380,0.1087,0.1224,89,111,136,""
"R3-04I-B005-R97","R3-04-R97-000020","2026-04-21","workspace-head","easy",5320019,"victory","energyliberation","energyliberation",5,121.10,0.0479,0.0669,0.0527,47,124,132,""
"R3-04I-B005-R97","R3-04-R97-000021","2026-04-21","workspace-head","easy",5320020,"victory","energyliberation","energyliberation",11,251.29,0.2796,0.0760,0.1968,47,145,63,""
"R3-04I-B005-R97","R3-04-R97-000022","2026-04-21","workspace-head","easy",5320021,"victory","energyliberation","energyliberation",22,486.62,0.5174,0.1447,0.2276,33,124,0,""
"R3-04I-B005-R97","R3-04-R97-000023","2026-04-21","workspace-head","easy",5320022,"victory","energyliberation","energyliberation",5,109.60,0.1366,0.0393,0.0982,64,148,101,""
"R3-04I-B005-R97","R3-04-R97-000024","2026-04-21","workspace-head","easy",5320023,"defeat","military_collapse","",14,336.24,0.4716,0.0996,0.1540,3,148,9,""
"R3-04I-B005-R97","R3-04-R97-000025","2026-04-21","workspace-head","easy",5320024,"victory","energyliberation","energyliberation",7,162.77,0.0648,0.0522,0.0610,54,159,125,""
"R3-04I-B005-R97","R3-04-R97-000026","2026-04-21","workspace-head","easy",5320025,"victory","energyliberation","energyliberation",22,548.35,0.4659,0.2812,0.1125,60,75,6,""
"R3-04I-B005-R97","R3-04-R97-000027","2026-04-21","workspace-head","easy",5320026,"timeout","attrition","",24,492.37,0.0883,0.0981,0.6177,69,95,107,""
"R3-04I-B005-R97","R3-04-R97-000028","2026-04-21","workspace-head","easy",5320027,"victory","energyliberation","energyliberation",17,434.24,0.4358,0.3712,0.2639,65,54,19,""
"R3-04I-B005-R97","R3-04-R97-000029","2026-04-21","workspace-head","easy",5320028,"timeout","attrition","",24,621.88,0.1379,0.1205,0.0673,27,122,81,""
"R3-04I-B005-R97","R3-04-R97-000030","2026-04-21","workspace-head","easy",5320029,"victory","energyliberation","energyliberation",22,547.72,0.1652,0.1571,0.1900,62,129,75,""
"R3-04I-B005-R97","R3-04-R97-000031","2026-04-21","workspace-head","easy",5320030,"timeout","attrition","",24,615.35,0.2394,0.0765,0.1644,20,154,51,""
"R3-04I-B005-R97","R3-04-R97-000032","2026-04-21","workspace-head","easy",5320031,"victory","energyliberation","energyliberation",5,114.45,0.0755,0.0408,0.0560,52,159,123,""
"R3-04I-B005-R97","R3-04-R97-000033","2026-04-21","workspace-head","easy",5320032,"victory","energyliberation","energyliberation",5,113.12,0.0532,0.0579,0.1170,57,139,130,""
"R3-04I-B005-R97","R3-04-R97-000034","2026-04-21","workspace-head","easy",5320033,"victory","axisvictory","axisvictory",7,171.80,0.2732,0.0777,0.0534,62,125,74,""
"R3-04I-B005-R97","R3-04-R97-000035","2026-04-21","workspace-head","easy",5320034,"timeout","attrition","",24,537.19,0.2596,0.3811,0.1604,48,46,58,""
"R3-04I-B005-R97","R3-04-R97-000036","2026-04-21","workspace-head","easy",5320035,"victory","energyliberation","energyliberation",16,367.77,0.0827,0.1096,0.0843,58,97,116,""
"R3-04I-B005-R97","R3-04-R97-000037","2026-04-21","workspace-head","easy",5320036,"victory","energyliberation","energyliberation",13,306.31,0.0955,0.1422,0.0969,23,134,105,""
"R3-04I-B005-R97","R3-04-R97-000038","2026-04-21","workspace-head","easy",5320037,"victory","energyliberation","energyliberation",15,341.47,0.1247,0.1505,0.3364,84,104,97,""
"R3-04I-B005-R97","R3-04-R97-000039","2026-04-21","workspace-head","easy",5320038,"timeout","attrition","",24,583.75,0.4279,0.3892,0.1923,22,56,9,""
"R3-04I-B005-R97","R3-04-R97-000040","2026-04-21","workspace-head","easy",5320039,"victory","energyliberation","energyliberation",12,265.51,0.8741,0.0677,0.2788,62,136,0,""
"R3-04I-B005-R97","R3-04-R97-000041","2026-04-21","workspace-head","easy",5320040,"defeat","military_collapse","",17,405.19,0.8015,0.1164,0.3482,0,100,0,""
"R3-04I-B005-R97","R3-04-R97-000042","2026-04-21","workspace-head","easy",5320041,"victory","energyliberation","energyliberation",13,276.34,0.0919,0.0793,0.1555,65,128,111,""
"R3-04I-B005-R97","R3-04-R97-000043","2026-04-21","workspace-head","easy",5320042,"victory","energyliberation","energyliberation",13,314.18,0.2964,0.1413,0.9360,79,125,53,""
"R3-04I-B005-R97","R3-04-R97-000044","2026-04-21","workspace-head","easy",5320043,"defeat","military_collapse","",20,443.02,0.4430,0.0777,0.5697,0,148,0,""
"R3-04I-B005-R97","R3-04-R97-000045","2026-04-21","workspace-head","easy",5320044,"victory","energyliberation","energyliberation",14,325.43,0.3363,0.1154,0.0602,33,141,32,""
"R3-04I-B005-R97","R3-04-R97-000046","2026-04-21","workspace-head","easy",5320045,"victory","axisvictory","axisvictory",11,235.56,0.2513,0.0855,0.0326,64,79,67,""
"R3-04I-B005-R97","R3-04-R97-000047","2026-04-21","workspace-head","easy",5320046,"victory","energyliberation","energyliberation",17,436.52,0.1317,0.0951,1.5099,5,111,92,""
"R3-04I-B005-R97","R3-04-R97-000048","2026-04-21","workspace-head","easy",5320047,"victory","energyliberation","energyliberation",8,173.19,0.0047,0.0568,0.0846,69,148,148,""
"R3-04I-B005-R97","R3-04-R97-000049","2026-04-21","workspace-head","easy",5320048,"victory","energyliberation","energyliberation",7,159.14,0.0510,0.0906,0.0642,59,156,130,""
"R3-04I-B005-R97","R3-04-R97-000050","2026-04-21","workspace-head","easy",5320049,"victory","energyliberation","energyliberation",13,260.83,0.3373,0.0679,0.0925,74,162,43,""
"R3-04I-B005-R97","R3-04-R97-000051","2026-04-21","workspace-head","easy",5320050,"victory","energyliberation","energyliberation",9,218.79,0.2517,0.0767,0.0852,33,149,72,""
"R3-04I-B005-R97","R3-04-R97-000052","2026-04-21","workspace-head","easy",5320051,"victory","energyliberation","energyliberation",8,198.61,0.2831,0.1313,0.0590,73,118,48,""
"R3-04I-B005-R97","R3-04-R97-000053","2026-04-21","workspace-head","easy",5320052,"timeout","attrition","",24,553.17,0.2154,0.1391,0.7897,36,76,74,""
"R3-04I-B005-R97","R3-04-R97-000054","2026-04-21","workspace-head","easy",5320053,"victory","energyliberation","energyliberation",10,216.93,0.4165,0.0841,0.1349,25,101,33,""
"R3-04I-B005-R97","R3-04-R97-000055","2026-04-21","workspace-head","easy",5320054,"victory","energyliberation","energyliberation",9,206.22,0.1885,0.0325,0.0336,62,153,81,""
"R3-04I-B005-R97","R3-04-R97-000056","2026-04-21","workspace-head","easy",5320055,"victory","energyliberation","energyliberation",10,232.28,0.0476,0.0667,0.0846,75,104,132,""
"R3-04I-B005-R97","R3-04-R97-000057","2026-04-21","workspace-head","easy",5320056,"timeout","attrition","",24,589.20,0.1879,0.2485,1.1338,40,71,72,""
"R3-04I-B005-R97","R3-04-R97-000058","2026-04-21","workspace-head","easy",5320057,"victory","energyliberation","energyliberation",10,211.40,0.2730,0.0928,0.2163,71,121,69,""
"R3-04I-B005-R97","R3-04-R97-000059","2026-04-21","workspace-head","easy",5320058,"victory","energyliberation","energyliberation",9,207.78,0.1569,0.0860,0.0254,75,121,96,""
"R3-04I-B005-R97","R3-04-R97-000060","2026-04-21","workspace-head","easy",5320059,"victory","axisvictory","axisvictory",10,211.73,0.0060,0.1154,0.0966,82,111,147,""
"R3-04I-B005-R97","R3-04-R97-000061","2026-04-21","workspace-head","easy",5320060,"timeout","attrition","",24,537.05,0.5027,0.1260,0.3236,66,128,0,""
"R3-04I-B005-R97","R3-04-R97-000062","2026-04-21","workspace-head","easy",5320061,"timeout","attrition","",24,490.78,0.4684,0.1310,0.1682,46,124,0,""
"R3-04I-B005-R97","R3-04-R97-000063","2026-04-21","workspace-head","easy",5320062,"victory","energyliberation","energyliberation",14,295.75,0.1284,0.1501,0.1965,39,100,85,""
