batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04O-B002-R162","R3-04-R162-000001","2026-04-22","workspace-head","easy",9720000,"defeat","military_collapse","",24,606.31,0.7474,0.1366,0.2149,0,125,0,""
"R3-04O-B002-R162","R3-04-R162-000002","2026-04-22","workspace-head","easy",9720001,"victory","energyliberation","energyliberation",24,550.99,0.5306,0.1551,0.1138,55,108,0,""
"R3-04O-B002-R162","R3-04-R162-000003","2026-04-22","workspace-head","easy",9720002,"victory","energyliberation","energyliberation",19,449.57,0.5465,0.0904,0.1781,75,82,18,""
"R3-04O-B002-R162","R3-04-R162-000004","2026-04-22","workspace-head","easy",9720003,"victory","axisvictory","axisvictory",14,352.67,0.7278,0.0845,0.1820,65,137,0,""
"R3-04O-B002-R162","R3-04-R162-000005","2026-04-22","workspace-head","easy",9720004,"victory","axisvictory","axisvictory",7,141.78,0.0315,0.0853,0.0507,91,155,138,""
"R3-04O-B002-R162","R3-04-R162-000006","2026-04-22","workspace-head","easy",9720005,"victory","energyliberation","energyliberation",18,424.66,0.3088,0.1248,0.2514,61,138,40,""
"R3-04O-B002-R162","R3-04-R162-000007","2026-04-22","workspace-head","easy",9720006,"timeout","attrition","",24,517.23,0.1906,0.3111,0.4529,63,71,68,""
"R3-04O-B002-R162","R3-04-R162-000008","2026-04-22","workspace-head","easy",9720007,"victory","energyliberation","energyliberation",13,276.68,0.3596,0.0817,0.0511,48,157,28,""
"R3-04O-B002-R162","R3-04-R162-000009","2026-04-22","workspace-head","easy",9720008,"timeout","attrition","",24,535.67,0.2930,0.1231,0.6565,61,134,51,""
"R3-04O-B002-R162","R3-04-R162-000010","2026-04-22","workspace-head","easy",9720009,"timeout","attrition","",24,566.03,0.7168,0.1241,0.7817,43,127,0,""
"R3-04O-B002-R162","R3-04-R162-000011","2026-04-22","workspace-head","easy",9720010,"timeout","attrition","",24,516.37,1.0353,0.2045,0.1998,48,81,0,""
"R3-04O-B002-R162","R3-04-R162-000012","2026-04-22","workspace-head","easy",9720011,"victory","axisvictory","axisvictory",10,259.24,0.2454,0.1881,0.3302,60,79,70,""
"R3-04O-B002-R162","R3-04-R162-000013","2026-04-22","workspace-head","easy",9720012,"victory","energyliberation","energyliberation",10,217.05,0.1147,0.1856,0.0753,57,71,105,""
"R3-04O-B002-R162","R3-04-R162-000014","2026-04-22","workspace-head","easy",9720013,"victory","energyliberation","energyliberation",12,257.89,0.2104,0.2822,0.0898,70,63,74,""
"R3-04O-B002-R162","R3-04-R162-000015","2026-04-22","workspace-head","easy",9720014,"victory","axisvictory","axisvictory",5,105.04,0.0099,0.0615,0.0530,79,172,147,""
"R3-04O-B002-R162","R3-04-R162-000016","2026-04-22","workspace-head","easy",9720015,"victory","axisvictory","axisvictory",11,255.50,0.0367,0.0833,0.5169,58,109,134,""
"R3-04O-B002-R162","R3-04-R162-000017","2026-04-22","workspace-head","easy",9720016,"victory","energyliberation","energyliberation",11,223.05,0.0737,0.0476,0.1310,27,139,116,""
"R3-04O-B002-R162","R3-04-R162-000018","2026-04-22","workspace-head","easy",9720017,"victory","energyliberation","energyliberation",17,353.23,0.6831,0.0993,0.1260,77,118,0,""
"R3-04O-B002-R162","R3-04-R162-000019","2026-04-22","workspace-head","easy",9720018,"victory","axisvictory","axisvictory",8,167.05,0.1362,0.0593,0.0100,74,121,85,""
"R3-04O-B002-R162","R3-04-R162-000020","2026-04-22","workspace-head","easy",9720019,"victory","axisvictory","axisvictory",13,272.90,0.1480,0.2833,0.1551,66,40,101,""
"R3-04O-B002-R162","R3-04-R162-000021","2026-04-22","workspace-head","easy",9720020,"timeout","attrition","",24,573.04,1.1831,0.1727,0.1223,13,87,0,""
