batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04J-B004-R114","R3-04-R114-000001","2026-04-22","workspace-head","easy",6520000,"timeout","attrition","",24,526.03,0.4081,0.1358,0.7432,69,122,0,""
"R3-04J-B004-R114","R3-04-R114-000002","2026-04-22","workspace-head","easy",6520001,"timeout","attrition","",24,518.55,0.3428,0.1301,0.1823,44,101,44,""
"R3-04J-B004-R114","R3-04-R114-000003","2026-04-22","workspace-head","easy",6520002,"timeout","attrition","",24,510.01,1.0615,0.1572,0.4092,44,118,0,""
"R3-04J-B004-R114","R3-04-R114-000004","2026-04-22","workspace-head","easy",6520003,"victory","axisvictory","axisvictory",11,234.79,0.1125,0.2138,0.0849,38,66,109,""
"R3-04J-B004-R114","R3-04-R114-000005","2026-04-22","workspace-head","easy",6520004,"victory","energyliberation","energyliberation",11,241.37,0.1599,0.1140,0.0946,82,100,92,""
"R3-04J-B004-R114","R3-04-R114-000006","2026-04-22","workspace-head","easy",6520005,"victory","energyliberation","energyliberation",9,227.06,0.1282,0.0482,0.1070,76,157,96,""
"R3-04J-B004-R114","R3-04-R114-000007","2026-04-22","workspace-head","easy",6520006,"victory","axisvictory","axisvictory",20,430.76,0.3179,0.0538,0.1668,58,164,53,""
"R3-04J-B004-R114","R3-04-R114-000008","2026-04-22","workspace-head","easy",6520007,"timeout","attrition","",24,562.68,0.4457,0.1663,0.2062,54,113,23,""
"R3-04J-B004-R114","R3-04-R114-000009","2026-04-22","workspace-head","easy",6520008,"timeout","attrition","",24,616.98,0.1882,0.1169,0.5992,68,140,56,""
"R3-04J-B004-R114","R3-04-R114-000010","2026-04-22","workspace-head","easy",6520009,"victory","axisvictory","axisvictory",20,409.96,0.2343,0.1301,0.6026,69,139,42,""
"R3-04J-B004-R114","R3-04-R114-000011","2026-04-22","workspace-head","easy",6520010,"timeout","attrition","",24,488.53,0.6231,0.3192,0.1132,68,70,0,""
"R3-04J-B004-R114","R3-04-R114-000012","2026-04-22","workspace-head","easy",6520011,"victory","energyliberation","energyliberation",9,199.11,0.1344,0.0616,0.3467,90,126,95,""
"R3-04J-B004-R114","R3-04-R114-000013","2026-04-22","workspace-head","easy",6520012,"victory","energyliberation","energyliberation",16,358.95,0.3692,0.0930,0.1966,63,126,40,""
"R3-04J-B004-R114","R3-04-R114-000014","2026-04-22","workspace-head","easy",6520013,"timeout","attrition","",24,566.75,0.1987,0.1384,0.1681,56,106,69,""
"R3-04J-B004-R114","R3-04-R114-000015","2026-04-22","workspace-head","easy",6520014,"timeout","attrition","",24,591.89,0.3308,0.1704,0.1503,47,105,45,""
"R3-04J-B004-R114","R3-04-R114-000016","2026-04-22","workspace-head","easy",6520015,"victory","energyliberation","energyliberation",14,334.05,0.3072,0.1194,0.1225,63,113,54,""
"R3-04J-B004-R114","R3-04-R114-000017","2026-04-22","workspace-head","easy",6520016,"timeout","attrition","",24,540.11,0.2437,0.0871,0.1982,70,145,58,""
"R3-04J-B004-R114","R3-04-R114-000018","2026-04-22","workspace-head","easy",6520017,"victory","energyliberation","energyliberation",5,102.98,0.0027,0.1426,0.0673,62,120,149,""
"R3-04J-B004-R114","R3-04-R114-000019","2026-04-22","workspace-head","easy",6520018,"timeout","attrition","",24,608.59,0.1241,0.1944,0.1713,52,108,96,""
"R3-04J-B004-R114","R3-04-R114-000020","2026-04-22","workspace-head","easy",6520019,"victory","energyliberation","energyliberation",7,165.82,0.1198,0.0250,0.0407,72,149,88,""
"R3-04J-B004-R114","R3-04-R114-000021","2026-04-22","workspace-head","easy",6520020,"timeout","attrition","",24,497.46,0.2838,0.1650,0.0980,50,108,56,""
"R3-04J-B004-R114","R3-04-R114-000022","2026-04-22","workspace-head","easy",6520021,"victory","energyliberation","energyliberation",10,236.63,0.0020,0.0996,0.1069,76,87,149,""
