batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04M-B004-R148","R3-04-R148-000001","2026-04-22","workspace-head","easy",8520000,"victory","axisvictory","axisvictory",9,213.21,0.0465,0.1113,0.0477,72,144,132,""
"R3-04M-B004-R148","R3-04-R148-000002","2026-04-22","workspace-head","easy",8520001,"timeout","attrition","",24,562.31,0.4846,0.1420,0.7488,47,126,0,""
"R3-04M-B004-R148","R3-04-R148-000003","2026-04-22","workspace-head","easy",8520002,"defeat","military_collapse","",22,496.59,1.0952,0.1877,0.2004,0,116,0,""
"R3-04M-B004-R148","R3-04-R148-000004","2026-04-22","workspace-head","easy",8520003,"victory","energyliberation","energyliberation",4,92.38,0.1445,0.1217,0.0414,93,86,104,""
"R3-04M-B004-R148","R3-04-R148-000005","2026-04-22","workspace-head","easy",8520004,"timeout","attrition","",24,532.90,0.2569,0.1791,0.1122,29,116,59,""
"R3-04M-B004-R148","R3-04-R148-000006","2026-04-22","workspace-head","easy",8520005,"victory","combined","combined",9,218.18,0.2081,0.0866,0.1051,73,158,78,""
"R3-04M-B004-R148","R3-04-R148-000007","2026-04-22","workspace-head","easy",8520006,"timeout","attrition","",24,522.06,0.5641,0.1818,0.2587,28,116,0,""
"R3-04M-B004-R148","R3-04-R148-000008","2026-04-22","workspace-head","easy",8520007,"victory","energyliberation","energyliberation",15,332.01,0.3408,0.2696,0.2744,78,53,30,""
"R3-04M-B004-R148","R3-04-R148-000009","2026-04-22","workspace-head","easy",8520008,"timeout","attrition","",24,554.96,0.2254,0.1372,0.0403,31,127,40,""
"R3-04M-B004-R148","R3-04-R148-000010","2026-04-22","workspace-head","easy",8520009,"timeout","attrition","",24,495.80,0.5579,0.1545,0.5324,60,116,0,""
"R3-04M-B004-R148","R3-04-R148-000011","2026-04-22","workspace-head","easy",8520010,"victory","energyliberation","energyliberation",18,451.15,0.3797,0.0999,0.3445,66,119,21,""
"R3-04M-B004-R148","R3-04-R148-000012","2026-04-22","workspace-head","easy",8520011,"victory","energyliberation","energyliberation",5,125.30,0.0000,0.0749,0.0669,85,149,150,""
"R3-04M-B004-R148","R3-04-R148-000013","2026-04-22","workspace-head","easy",8520012,"victory","energyliberation","energyliberation",9,217.11,0.1840,0.0477,0.1688,60,157,85,""
"R3-04M-B004-R148","R3-04-R148-000014","2026-04-22","workspace-head","easy",8520013,"victory","energyliberation","energyliberation",9,188.11,0.1154,0.0901,0.0905,60,136,112,""
"R3-04M-B004-R148","R3-04-R148-000015","2026-04-22","workspace-head","easy",8520014,"victory","energyliberation","energyliberation",16,343.52,0.7746,0.1185,0.0596,67,112,11,""
"R3-04M-B004-R148","R3-04-R148-000016","2026-04-22","workspace-head","easy",8520015,"victory","energyliberation","energyliberation",10,220.55,0.3107,0.0468,0.1278,31,169,51,""
"R3-04M-B004-R148","R3-04-R148-000017","2026-04-22","workspace-head","easy",8520016,"timeout","attrition","",24,572.97,0.6275,0.1094,0.0644,30,111,0,""
"R3-04M-B004-R148","R3-04-R148-000018","2026-04-22","workspace-head","easy",8520017,"victory","energyliberation","energyliberation",11,263.09,0.1417,0.0723,0.4420,72,125,95,""
"R3-04M-B004-R148","R3-04-R148-000019","2026-04-22","workspace-head","easy",8520018,"victory","energyliberation","energyliberation",9,216.93,0.0021,0.0980,0.2738,70,121,149,""
"R3-04M-B004-R148","R3-04-R148-000020","2026-04-22","workspace-head","easy",8520019,"victory","energyliberation","energyliberation",4,95.91,0.0472,0.0170,0.0182,62,131,131,""
"R3-04M-B004-R148","R3-04-R148-000021","2026-04-22","workspace-head","easy",8520020,"victory","axisvictory","axisvictory",15,339.20,0.1698,0.2241,0.2544,67,82,75,""
"R3-04M-B004-R148","R3-04-R148-000022","2026-04-22","workspace-head","easy",8520021,"victory","axisvictory","axisvictory",13,271.65,0.0226,0.1450,0.4141,40,71,139,""
"R3-04M-B004-R148","R3-04-R148-000023","2026-04-22","workspace-head","easy",8520022,"victory","energyliberation","energyliberation",10,234.20,0.6127,0.0911,0.1752,43,140,6,""
"R3-04M-B004-R148","R3-04-R148-000024","2026-04-22","workspace-head","easy",8520023,"defeat","economic_collapse","",20,440.12,0.1914,0.4365,0.1233,73,0,48,""
"R3-04M-B004-R148","R3-04-R148-000025","2026-04-22","workspace-head","easy",8520024,"victory","energyliberation","energyliberation",21,523.19,0.2050,0.1164,0.1098,52,135,47,""
"R3-04M-B004-R148","R3-04-R148-000026","2026-04-22","workspace-head","easy",8520025,"victory","energyliberation","energyliberation",2,42.12,0.0000,0.0724,0.0333,90,173,150,""
"R3-04M-B004-R148","R3-04-R148-000027","2026-04-22","workspace-head","easy",8520026,"victory","energyliberation","energyliberation",13,307.77,0.1846,0.2007,0.1863,72,55,74,""
"R3-04M-B004-R148","R3-04-R148-000028","2026-04-22","workspace-head","easy",8520027,"defeat","military_collapse","",19,424.69,0.2227,0.1677,0.1859,1,66,50,""
"R3-04M-B004-R148","R3-04-R148-000029","2026-04-22","workspace-head","easy",8520028,"victory","energyliberation","energyliberation",12,289.68,0.0055,0.1321,0.3466,53,106,147,""
"R3-04M-B004-R148","R3-04-R148-000030","2026-04-22","workspace-head","easy",8520029,"victory","energyliberation","energyliberation",9,180.28,0.3675,0.0650,0.1102,30,165,45,""
"R3-04M-B004-R148","R3-04-R148-000031","2026-04-22","workspace-head","easy",8520030,"timeout","attrition","",24,582.40,0.3858,0.2089,0.1842,29,98,34,""
"R3-04M-B004-R148","R3-04-R148-000032","2026-04-22","workspace-head","easy",8520031,"timeout","attrition","",24,550.47,0.2135,0.1858,0.8062,75,83,80,""
"R3-04M-B004-R148","R3-04-R148-000033","2026-04-22","workspace-head","easy",8520032,"timeout","attrition","",24,533.02,0.5683,0.1262,0.3760,30,108,0,""
"R3-04M-B004-R148","R3-04-R148-000034","2026-04-22","workspace-head","easy",8520033,"victory","axisvictory","axisvictory",10,237.62,0.0543,0.1251,0.1814,71,134,128,""
"R3-04M-B004-R148","R3-04-R148-000035","2026-04-22","workspace-head","easy",8520034,"timeout","attrition","",24,600.97,0.8666,0.1447,0.2321,47,125,0,""
"R3-04M-B004-R148","R3-04-R148-000036","2026-04-22","workspace-head","easy",8520035,"victory","axisvictory","axisvictory",10,253.91,0.2442,0.0506,0.9653,57,148,63,""
"R3-04M-B004-R148","R3-04-R148-000037","2026-04-22","workspace-head","easy",8520036,"victory","energyliberation","energyliberation",6,131.46,0.2703,0.2610,0.3820,54,55,75,""
"R3-04M-B004-R148","R3-04-R148-000038","2026-04-22","workspace-head","easy",8520037,"victory","energyliberation","energyliberation",18,414.73,0.1074,0.1124,0.2653,37,131,106,""
