batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04J-B001-R104","R3-04-R104-000001","2026-04-21","workspace-head","easy",6520000,"timeout","attrition","",24,526.03,0.4003,0.1344,0.7367,69,124,0,""
"R3-04J-B001-R104","R3-04-R104-000002","2026-04-21","workspace-head","easy",6520001,"timeout","attrition","",24,518.55,0.5627,0.1738,0.1822,55,86,18,""
"R3-04J-B001-R104","R3-04-R104-000003","2026-04-21","workspace-head","easy",6520002,"timeout","attrition","",24,510.01,1.0213,0.1440,0.2483,45,122,0,""
"R3-04J-B001-R104","R3-04-R104-000004","2026-04-21","workspace-head","easy",6520003,"victory","axisvictory","axisvictory",11,234.79,0.1098,0.2138,0.0849,38,66,110,""
"R3-04J-B001-R104","R3-04-R104-000005","2026-04-21","workspace-head","easy",6520004,"victory","energyliberation","energyliberation",11,241.37,0.1549,0.1113,0.0946,82,100,94,""
"R3-04J-B001-R104","R3-04-R104-000006","2026-04-21","workspace-head","easy",6520005,"victory","energyliberation","energyliberation",9,227.06,0.1294,0.0490,0.1070,76,157,96,""
"R3-04J-B001-R104","R3-04-R104-000007","2026-04-21","workspace-head","easy",6520006,"victory","axisvictory","axisvictory",20,430.76,0.2702,0.0533,0.1628,58,164,53,""
"R3-04J-B001-R104","R3-04-R104-000008","2026-04-21","workspace-head","easy",6520007,"timeout","attrition","",24,562.68,0.4087,0.1663,0.2062,55,113,29,""
"R3-04J-B001-R104","R3-04-R104-000009","2026-04-21","workspace-head","easy",6520008,"timeout","attrition","",24,616.98,0.1882,0.1174,0.5682,68,140,56,""
"R3-04J-B001-R104","R3-04-R104-000010","2026-04-21","workspace-head","easy",6520009,"victory","axisvictory","axisvictory",20,409.96,0.2316,0.1298,0.5096,69,139,43,""
"R3-04J-B001-R104","R3-04-R104-000011","2026-04-21","workspace-head","easy",6520010,"timeout","attrition","",24,488.53,0.6109,0.3216,0.1132,68,70,0,""
"R3-04J-B001-R104","R3-04-R104-000012","2026-04-21","workspace-head","easy",6520011,"victory","energyliberation","energyliberation",9,199.11,0.1324,0.0618,0.3467,90,126,96,""
"R3-04J-B001-R104","R3-04-R104-000013","2026-04-21","workspace-head","easy",6520012,"victory","energyliberation","energyliberation",16,358.95,0.3497,0.0986,0.1884,63,126,41,""
"R3-04J-B001-R104","R3-04-R104-000014","2026-04-21","workspace-head","easy",6520013,"timeout","attrition","",24,566.75,0.1940,0.1360,0.1693,56,107,71,""
"R3-04J-B001-R104","R3-04-R104-000015","2026-04-21","workspace-head","easy",6520014,"timeout","attrition","",24,591.89,0.3315,0.1778,0.1501,47,106,45,""
"R3-04J-B001-R104","R3-04-R104-000016","2026-04-21","workspace-head","easy",6520015,"victory","energyliberation","energyliberation",14,334.05,0.3042,0.1404,0.1057,63,113,55,""
"R3-04J-B001-R104","R3-04-R104-000017","2026-04-21","workspace-head","easy",6520016,"timeout","attrition","",24,540.11,0.2439,0.0859,0.1685,71,146,58,""
"R3-04J-B001-R104","R3-04-R104-000018","2026-04-21","workspace-head","easy",6520017,"victory","energyliberation","energyliberation",5,102.98,0.0027,0.1457,0.0669,62,120,149,""
"R3-04J-B001-R104","R3-04-R104-000019","2026-04-21","workspace-head","easy",6520018,"timeout","attrition","",24,608.59,0.1012,0.1969,0.1400,53,108,108,""
"R3-04J-B001-R104","R3-04-R104-000020","2026-04-21","workspace-head","easy",6520019,"victory","energyliberation","energyliberation",3,76.68,0.0723,0.0137,0.0408,72,155,126,""
"R3-04J-B001-R104","R3-04-R104-000021","2026-04-21","workspace-head","easy",6520020,"timeout","attrition","",24,497.46,0.2747,0.1650,0.0948,50,108,59,""
"R3-04J-B001-R104","R3-04-R104-000022","2026-04-21","workspace-head","easy",6520021,"victory","energyliberation","energyliberation",10,236.63,0.0000,0.0961,0.1081,76,88,150,""
"R3-04J-B001-R104","R3-04-R104-000023","2026-04-21","workspace-head","easy",6520022,"timeout","attrition","",24,617.83,0.5473,0.0989,0.2177,11,139,4,""
"R3-04J-B001-R104","R3-04-R104-000024","2026-04-21","workspace-head","easy",6520023,"defeat","military_collapse","",11,225.46,0.1911,0.0542,0.2222,3,149,82,""
"R3-04J-B001-R104","R3-04-R104-000025","2026-04-21","workspace-head","easy",6520024,"timeout","attrition","",24,595.47,0.1353,0.2247,0.2250,70,73,81,""
