batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04Z-B001-R193","R3-04-R193-000001","2026-04-22","workspace-head","easy",14520000,"timeout","attrition","",24,505.69,0.8902,0.1606,0.5779,36,93,0,""
"R3-04Z-B001-R193","R3-04-R193-000002","2026-04-22","workspace-head","easy",14520001,"victory","axisvictory","axisvictory",12,301.54,0.0702,0.3321,0.1381,79,60,117,""
"R3-04Z-B001-R193","R3-04-R193-000003","2026-04-22","workspace-head","easy",14520002,"victory","energyliberation","energyliberation",8,196.75,0.0643,0.0355,0.2303,52,145,106,""
"R3-04Z-B001-R193","R3-04-R193-000004","2026-04-22","workspace-head","easy",14520003,"timeout","attrition","",24,572.93,0.2301,0.2660,0.2092,63,95,39,""
"R3-04Z-B001-R193","R3-04-R193-000005","2026-04-22","workspace-head","easy",14520004,"victory","energyliberation","energyliberation",9,230.63,0.1111,0.0610,0.3981,93,118,108,""
"R3-04Z-B001-R193","R3-04-R193-000006","2026-04-22","workspace-head","easy",14520005,"victory","energyliberation","energyliberation",11,231.69,0.1312,0.1195,0.3467,83,103,93,""
"R3-04Z-B001-R193","R3-04-R193-000007","2026-04-22","workspace-head","easy",14520006,"timeout","attrition","",24,619.01,0.1847,0.1472,0.1439,41,125,81,""
"R3-04Z-B001-R193","R3-04-R193-000008","2026-04-22","workspace-head","easy",14520007,"victory","energyliberation","energyliberation",10,258.32,0.0302,0.1271,0.0745,66,88,135,""
"R3-04Z-B001-R193","R3-04-R193-000009","2026-04-22","workspace-head","easy",14520008,"victory","energyliberation","energyliberation",9,209.04,0.0303,0.1610,0.0522,90,111,136,""
"R3-04Z-B001-R193","R3-04-R193-000010","2026-04-22","workspace-head","easy",14520009,"timeout","attrition","",24,489.63,0.2062,0.0771,0.0433,54,133,67,""
"R3-04Z-B001-R193","R3-04-R193-000011","2026-04-22","workspace-head","easy",14520010,"victory","energyliberation","energyliberation",12,291.37,0.0339,0.1625,0.1552,60,93,135,""
"R3-04Z-B001-R193","R3-04-R193-000012","2026-04-22","workspace-head","easy",14520011,"victory","energyliberation","energyliberation",9,193.84,0.6814,0.1369,0.1217,67,126,15,""
"R3-04Z-B001-R193","R3-04-R193-000013","2026-04-22","workspace-head","easy",14520012,"victory","energyliberation","energyliberation",14,343.72,0.2118,0.1131,0.1828,72,99,67,""
"R3-04Z-B001-R193","R3-04-R193-000014","2026-04-22","workspace-head","easy",14520013,"defeat","military_collapse","",10,243.40,1.1223,0.1181,0.4079,0,118,0,""
"R3-04Z-B001-R193","R3-04-R193-000015","2026-04-22","workspace-head","easy",14520014,"timeout","attrition","",24,589.91,0.1552,0.1053,0.0719,53,129,81,""
"R3-04Z-B001-R193","R3-04-R193-000016","2026-04-22","workspace-head","easy",14520015,"victory","energyliberation","energyliberation",10,244.26,0.7332,0.0384,0.2046,47,144,0,""
