batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04D-B002-R19","R3-04-R19-000001","2026-04-20","workspace-head","easy",2320000,"timeout","attrition","",24,548.30,0.4603,0.1803,0.1580,23,107,10,""
"R3-04D-B002-R19","R3-04-R19-000002","2026-04-20","workspace-head","easy",2320001,"victory","energyliberation","energyliberation",18,450.30,0.2988,0.1394,0.1208,24,124,54,""
"R3-04D-B002-R19","R3-04-R19-000003","2026-04-20","workspace-head","easy",2320002,"timeout","attrition","",24,600.06,0.1354,0.1440,0.2205,37,126,87,""
"R3-04D-B002-R19","R3-04-R19-000004","2026-04-20","workspace-head","easy",2320003,"victory","energyliberation","energyliberation",12,268.16,0.1177,0.1651,0.5249,79,118,101,""
"R3-04D-B002-R19","R3-04-R19-000005","2026-04-20","workspace-head","easy",2320004,"victory","energyliberation","energyliberation",3,76.24,0.0375,0.0602,0.0744,44,120,121,""
"R3-04D-B002-R19","R3-04-R19-000006","2026-04-20","workspace-head","easy",2320005,"victory","energyliberation","energyliberation",22,562.41,0.5903,0.1770,0.3780,31,112,0,""
"R3-04D-B002-R19","R3-04-R19-000007","2026-04-20","workspace-head","easy",2320006,"timeout","attrition","",24,508.67,0.3906,0.0994,0.4167,45,139,23,""
"R3-04D-B002-R19","R3-04-R19-000008","2026-04-20","workspace-head","easy",2320007,"timeout","attrition","",24,497.45,0.5473,0.1638,0.1591,17,113,0,""
"R3-04D-B002-R19","R3-04-R19-000009","2026-04-20","workspace-head","easy",2320008,"timeout","attrition","",24,562.71,0.3128,0.2054,0.2914,60,104,49,""
"R3-04D-B002-R19","R3-04-R19-000010","2026-04-20","workspace-head","easy",2320009,"timeout","attrition","",24,537.38,0.3611,0.1105,0.3026,56,97,35,""
"R3-04D-B002-R19","R3-04-R19-000011","2026-04-20","workspace-head","easy",2320010,"victory","energyliberation","energyliberation",2,41.14,0.0000,0.0681,0.0000,66,130,150,""
"R3-04D-B002-R19","R3-04-R19-000012","2026-04-20","workspace-head","easy",2320011,"timeout","attrition","",24,620.84,0.2509,0.1669,0.3943,44,83,43,""
"R3-04D-B002-R19","R3-04-R19-000013","2026-04-20","workspace-head","easy",2320012,"victory","energyliberation","energyliberation",5,107.70,0.2867,0.1021,0.0921,67,106,70,""
"R3-04D-B002-R19","R3-04-R19-000014","2026-04-20","workspace-head","easy",2320013,"victory","energyliberation","energyliberation",17,366.75,0.2895,0.1219,0.2716,36,107,49,""
"R3-04D-B002-R19","R3-04-R19-000015","2026-04-20","workspace-head","easy",2320014,"timeout","attrition","",24,622.63,0.6726,0.1012,0.4694,29,111,0,""
"R3-04D-B002-R19","R3-04-R19-000016","2026-04-20","workspace-head","easy",2320015,"victory","energyliberation","energyliberation",12,281.87,0.1455,0.1143,0.0650,53,98,87,""
"R3-04D-B002-R19","R3-04-R19-000017","2026-04-20","workspace-head","easy",2320016,"defeat","military_collapse","",8,171.22,0.3017,0.0386,0.1721,5,136,76,""
"R3-04D-B002-R19","R3-04-R19-000018","2026-04-20","workspace-head","easy",2320017,"timeout","attrition","",24,561.48,0.5396,0.0975,0.0952,12,142,0,""
"R3-04D-B002-R19","R3-04-R19-000019","2026-04-20","workspace-head","easy",2320018,"timeout","attrition","",24,485.50,0.7232,0.1123,0.0659,49,125,0,""
"R3-04D-B002-R19","R3-04-R19-000020","2026-04-20","workspace-head","easy",2320019,"victory","energyliberation","energyliberation",13,283.86,0.3006,0.1052,0.1569,37,134,42,""
"R3-04D-B002-R19","R3-04-R19-000021","2026-04-20","workspace-head","easy",2320020,"victory","energyliberation","energyliberation",2,41.24,0.0909,0.0260,0.0256,63,150,125,""
"R3-04D-B002-R19","R3-04-R19-000022","2026-04-20","workspace-head","easy",2320021,"timeout","attrition","",24,604.67,0.6147,0.1792,0.1182,43,81,0,""
"R3-04D-B002-R19","R3-04-R19-000023","2026-04-20","workspace-head","easy",2320022,"timeout","attrition","",24,541.67,0.1348,0.2097,0.4011,65,109,92,""
"R3-04D-B002-R19","R3-04-R19-000024","2026-04-20","workspace-head","easy",2320023,"timeout","attrition","",24,621.79,0.3914,0.1767,0.0688,9,101,23,""
"R3-04D-B002-R19","R3-04-R19-000025","2026-04-20","workspace-head","easy",2320024,"timeout","attrition","",24,504.16,0.2644,0.1789,0.1270,71,118,36,""
"R3-04D-B002-R19","R3-04-R19-000026","2026-04-20","workspace-head","easy",2320025,"timeout","attrition","",24,595.43,0.4530,0.0821,0.1450,14,153,6,""
"R3-04D-B002-R19","R3-04-R19-000027","2026-04-20","workspace-head","easy",2320026,"victory","energyliberation","energyliberation",17,362.96,0.0767,0.1063,0.1200,41,146,117,""
"R3-04D-B002-R19","R3-04-R19-000028","2026-04-20","workspace-head","easy",2320027,"victory","energyliberation","energyliberation",12,271.08,0.1200,0.1502,0.0494,75,127,104,""
"R3-04D-B002-R19","R3-04-R19-000029","2026-04-20","workspace-head","easy",2320028,"defeat","military_collapse","",11,284.68,0.3555,0.1428,0.1581,4,66,57,""
"R3-04D-B002-R19","R3-04-R19-000030","2026-04-20","workspace-head","easy",2320029,"timeout","attrition","",24,531.75,0.0852,0.0908,0.1829,49,137,107,""
"R3-04D-B002-R19","R3-04-R19-000031","2026-04-20","workspace-head","easy",2320030,"timeout","attrition","",24,579.74,0.2108,0.0725,0.6981,61,148,69,""
"R3-04D-B002-R19","R3-04-R19-000032","2026-04-20","workspace-head","easy",2320031,"victory","energyliberation","energyliberation",19,444.74,0.1378,0.1570,0.1693,66,76,80,""
"R3-04D-B002-R19","R3-04-R19-000033","2026-04-20","workspace-head","easy",2320032,"victory","energyliberation","energyliberation",22,477.47,0.0740,0.1466,0.7759,40,76,120,""
"R3-04D-B002-R19","R3-04-R19-000034","2026-04-20","workspace-head","easy",2320033,"victory","energyliberation","energyliberation",12,247.99,0.2838,0.0889,0.0395,49,148,48,""
"R3-04D-B002-R19","R3-04-R19-000035","2026-04-20","workspace-head","easy",2320034,"victory","energyliberation","energyliberation",6,136.21,0.0343,0.0980,0.0395,69,147,137,""
"R3-04D-B002-R19","R3-04-R19-000036","2026-04-20","workspace-head","easy",2320035,"victory","energyliberation","energyliberation",24,480.22,0.2601,0.1142,0.6255,21,129,61,""
"R3-04D-B002-R19","R3-04-R19-000037","2026-04-20","workspace-head","easy",2320036,"timeout","attrition","",24,605.71,0.1382,0.1001,0.2693,61,112,88,""
"R3-04D-B002-R19","R3-04-R19-000038","2026-04-20","workspace-head","easy",2320037,"victory","energyliberation","energyliberation",9,204.43,0.3886,0.0924,0.0555,60,158,37,""
"R3-04D-B002-R19","R3-04-R19-000039","2026-04-20","workspace-head","easy",2320038,"defeat","military_collapse","",19,424.81,0.4180,0.2962,0.3533,5,52,32,""
"R3-04D-B002-R19","R3-04-R19-000040","2026-04-20","workspace-head","easy",2320039,"victory","energyliberation","energyliberation",5,114.18,0.1222,0.2950,0.1437,76,47,115,""
"R3-04D-B002-R19","R3-04-R19-000041","2026-04-20","workspace-head","easy",2320040,"timeout","attrition","",24,574.15,0.2770,0.0822,0.1076,30,151,38,""
"R3-04D-B002-R19","R3-04-R19-000042","2026-04-20","workspace-head","easy",2320041,"victory","energyliberation","energyliberation",6,121.59,0.0808,0.0459,0.1049,86,114,124,""
"R3-04D-B002-R19","R3-04-R19-000043","2026-04-20","workspace-head","easy",2320042,"defeat","military_collapse","",19,489.95,0.2802,0.0927,0.1448,3,82,50,""
"R3-04D-B002-R19","R3-04-R19-000044","2026-04-20","workspace-head","easy",2320043,"victory","energyliberation","energyliberation",8,161.94,0.1368,0.0595,0.0955,23,126,87,""
"R3-04D-B002-R19","R3-04-R19-000045","2026-04-20","workspace-head","easy",2320044,"timeout","attrition","",24,508.74,0.1586,0.0600,0.1936,55,166,84,""
"R3-04D-B002-R19","R3-04-R19-000046","2026-04-20","workspace-head","easy",2320045,"victory","energyliberation","energyliberation",19,401.38,0.7041,0.3793,0.5620,23,26,1,""
"R3-04D-B002-R19","R3-04-R19-000047","2026-04-20","workspace-head","easy",2320046,"victory","energyliberation","energyliberation",4,103.52,0.0283,0.0525,0.1824,71,121,140,""
"R3-04D-B002-R19","R3-04-R19-000048","2026-04-20","workspace-head","easy",2320047,"victory","energyliberation","energyliberation",10,250.56,0.0387,0.1122,0.1345,60,149,133,""
"R3-04D-B002-R19","R3-04-R19-000049","2026-04-20","workspace-head","easy",2320048,"timeout","attrition","",24,597.28,0.2159,0.3260,0.4483,61,28,62,""
"R3-04D-B002-R19","R3-04-R19-000050","2026-04-20","workspace-head","easy",2320049,"victory","energyliberation","energyliberation",9,194.78,0.4790,0.0699,0.2607,52,147,34,""
"R3-04D-B002-R19","R3-04-R19-000051","2026-04-20","workspace-head","easy",2320050,"victory","energyliberation","energyliberation",6,134.45,0.0521,0.1777,0.0236,78,74,129,""
"R3-04D-B002-R19","R3-04-R19-000052","2026-04-20","workspace-head","easy",2320051,"victory","energyliberation","energyliberation",11,223.86,0.3583,0.0950,0.1906,35,121,41,""
"R3-04D-B002-R19","R3-04-R19-000053","2026-04-20","workspace-head","easy",2320052,"victory","energyliberation","energyliberation",20,404.83,0.1081,0.1226,0.1158,55,118,103,""
"R3-04D-B002-R19","R3-04-R19-000054","2026-04-20","workspace-head","easy",2320053,"timeout","attrition","",24,548.34,0.1291,0.1926,0.0958,59,105,100,""
"R3-04D-B002-R19","R3-04-R19-000055","2026-04-20","workspace-head","easy",2320054,"victory","energyliberation","energyliberation",22,555.66,0.1350,0.0860,0.1364,60,118,100,""
"R3-04D-B002-R19","R3-04-R19-000056","2026-04-20","workspace-head","easy",2320055,"timeout","attrition","",24,597.75,0.1738,0.1501,0.1934,89,113,76,""
"R3-04D-B002-R19","R3-04-R19-000057","2026-04-20","workspace-head","easy",2320056,"victory","energyliberation","energyliberation",11,285.40,0.1579,0.0849,0.1884,22,155,74,""
"R3-04D-B002-R19","R3-04-R19-000058","2026-04-20","workspace-head","easy",2320057,"victory","energyliberation","energyliberation",17,433.26,0.1967,0.1747,0.1197,73,95,67,""
"R3-04D-B002-R19","R3-04-R19-000059","2026-04-20","workspace-head","easy",2320058,"timeout","attrition","",24,516.24,0.1245,0.3412,0.3901,60,73,81,""
