batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04AE-B001-R209","R3-04-R209-000001","2026-04-23","workspace-head","easy",14520000,"timeout","attrition","",24,505.69,0.7986,0.1709,0.5029,17,77,0,""
"R3-04AE-B001-R209","R3-04-R209-000002","2026-04-23","workspace-head","easy",14520001,"timeout","attrition","",24,549.58,0.0852,0.2017,0.2359,45,70,116,""
"R3-04AE-B001-R209","R3-04-R209-000003","2026-04-23","workspace-head","easy",14520002,"victory","axisvictory","axisvictory",21,507.29,0.2736,0.1028,0.1934,48,148,50,""
"R3-04AE-B001-R209","R3-04-R209-000004","2026-04-23","workspace-head","easy",14520003,"timeout","attrition","",24,607.00,0.2768,0.1419,0.1954,57,99,43,""
"R3-04AE-B001-R209","R3-04-R209-000005","2026-04-23","workspace-head","easy",14520004,"victory","energyliberation","energyliberation",17,402.68,0.2440,0.1734,0.1755,63,115,63,""
"R3-04AE-B001-R209","R3-04-R209-000006","2026-04-23","workspace-head","easy",14520005,"victory","axisvictory","axisvictory",12,241.38,0.1475,0.1862,0.1195,83,67,91,""
"R3-04AE-B001-R209","R3-04-R209-000007","2026-04-23","workspace-head","easy",14520006,"timeout","attrition","",24,616.03,0.4425,0.1939,0.4911,7,81,0,""
"R3-04AE-B001-R209","R3-04-R209-000008","2026-04-23","workspace-head","easy",14520007,"victory","energyliberation","energyliberation",13,319.26,0.4463,0.0878,0.0617,58,102,43,""
"R3-04AE-B001-R209","R3-04-R209-000009","2026-04-23","workspace-head","easy",14520008,"timeout","attrition","",24,559.14,0.5231,0.1528,0.1335,47,116,11,""
"R3-04AE-B001-R209","R3-04-R209-000010","2026-04-23","workspace-head","easy",14520009,"timeout","attrition","",24,489.63,0.2041,0.0670,0.0555,62,138,74,""
"R3-04AE-B001-R209","R3-04-R209-000011","2026-04-23","workspace-head","easy",14520010,"victory","energyliberation","energyliberation",12,257.67,0.0229,0.1035,0.1177,55,100,139,""
"R3-04AE-B001-R209","R3-04-R209-000012","2026-04-23","workspace-head","easy",14520011,"timeout","attrition","",24,601.09,0.5773,0.0953,0.1532,65,128,5,""
"R3-04AE-B001-R209","R3-04-R209-000013","2026-04-23","workspace-head","easy",14520012,"victory","axisvictory","axisvictory",15,340.74,0.4260,0.0822,0.0348,34,128,32,""
"R3-04AE-B001-R209","R3-04-R209-000014","2026-04-23","workspace-head","easy",14520013,"defeat","military_collapse","",7,165.17,0.6936,0.0732,0.0659,1,140,8,""
"R3-04AE-B001-R209","R3-04-R209-000015","2026-04-23","workspace-head","easy",14520014,"timeout","attrition","",24,499.04,0.3683,0.0930,0.0454,29,131,0,""
"R3-04AE-B001-R209","R3-04-R209-000016","2026-04-23","workspace-head","easy",14520015,"timeout","attrition","",24,525.18,0.2781,0.1155,0.1187,48,145,53,""
"R3-04AE-B001-R209","R3-04-R209-000017","2026-04-23","workspace-head","easy",14520016,"victory","energyliberation","energyliberation",22,504.19,0.3054,0.2704,0.2034,82,61,46,""
"R3-04AE-B001-R209","R3-04-R209-000018","2026-04-23","workspace-head","easy",14520017,"victory","energyliberation","energyliberation",13,266.17,0.1449,0.0848,0.2067,76,110,99,""
"R3-04AE-B001-R209","R3-04-R209-000019","2026-04-23","workspace-head","easy",14520018,"timeout","attrition","",24,574.03,0.1108,0.1321,0.0851,88,135,100,""
"R3-04AE-B001-R209","R3-04-R209-000020","2026-04-23","workspace-head","easy",14520019,"victory","energyliberation","energyliberation",14,355.17,0.0628,0.1061,0.0243,84,109,115,""
"R3-04AE-B001-R209","R3-04-R209-000021","2026-04-23","workspace-head","easy",14520020,"victory","energyliberation","energyliberation",7,177.80,0.1657,0.0690,0.1286,48,109,99,""
"R3-04AE-B001-R209","R3-04-R209-000022","2026-04-23","workspace-head","easy",14520021,"victory","energyliberation","energyliberation",8,195.55,0.1329,0.0464,0.1136,60,128,93,""
"R3-04AE-B001-R209","R3-04-R209-000023","2026-04-23","workspace-head","easy",14520022,"victory","axisvictory","axisvictory",10,203.10,0.1406,0.0593,0.1088,77,134,98,""
"R3-04AE-B001-R209","R3-04-R209-000024","2026-04-23","workspace-head","easy",14520023,"victory","energyliberation","energyliberation",6,150.58,0.0688,0.0634,0.1324,74,168,121,""
"R3-04AE-B001-R209","R3-04-R209-000025","2026-04-23","workspace-head","easy",14520024,"victory","axisvictory","axisvictory",5,113.65,0.1235,0.0723,0.1158,40,108,103,""
"R3-04AE-B001-R209","R3-04-R209-000026","2026-04-23","workspace-head","easy",14520025,"timeout","attrition","",24,516.30,0.2721,0.1584,0.1170,47,127,54,""
"R3-04AE-B001-R209","R3-04-R209-000027","2026-04-23","workspace-head","easy",14520026,"timeout","attrition","",24,578.93,0.6019,0.0864,0.2278,59,142,0,""
"R3-04AE-B001-R209","R3-04-R209-000028","2026-04-23","workspace-head","easy",14520027,"victory","energyliberation","energyliberation",12,256.60,0.0264,0.1159,0.3583,86,126,139,""
"R3-04AE-B001-R209","R3-04-R209-000029","2026-04-23","workspace-head","easy",14520028,"victory","axisvictory","axisvictory",10,246.91,0.1460,0.0891,0.1536,90,106,100,""
"R3-04AE-B001-R209","R3-04-R209-000030","2026-04-23","workspace-head","easy",14520029,"victory","energyliberation","energyliberation",14,359.05,0.2048,0.0947,0.1118,24,146,84,""
"R3-04AE-B001-R209","R3-04-R209-000031","2026-04-23","workspace-head","easy",14520030,"victory","axisvictory","axisvictory",8,160.20,0.2034,0.0612,0.4048,44,159,67,""
"R3-04AE-B001-R209","R3-04-R209-000032","2026-04-23","workspace-head","easy",14520031,"timeout","attrition","",24,525.12,0.1651,0.1564,0.2162,62,131,91,""
"R3-04AE-B001-R209","R3-04-R209-000033","2026-04-23","workspace-head","easy",14520032,"victory","energyliberation","energyliberation",14,300.94,0.4292,0.1947,0.0510,66,75,35,""
"R3-04AE-B001-R209","R3-04-R209-000034","2026-04-23","workspace-head","easy",14520033,"victory","axisvictory","axisvictory",14,293.33,0.4295,0.0469,0.0930,64,167,36,""
"R3-04AE-B001-R209","R3-04-R209-000035","2026-04-23","workspace-head","easy",14520034,"victory","energyliberation","energyliberation",9,221.54,0.1276,0.1071,0.0735,36,128,96,""
"R3-04AE-B001-R209","R3-04-R209-000036","2026-04-23","workspace-head","easy",14520035,"victory","energyliberation","energyliberation",3,68.19,0.0713,0.0167,0.0512,65,144,126,""
"R3-04AE-B001-R209","R3-04-R209-000037","2026-04-23","workspace-head","easy",14520036,"timeout","attrition","",24,527.58,0.2331,0.0561,0.1308,59,130,63,""
"R3-04AE-B001-R209","R3-04-R209-000038","2026-04-23","workspace-head","easy",14520037,"timeout","attrition","",24,496.90,0.3286,0.1249,0.0585,30,118,33,""
"R3-04AE-B001-R209","R3-04-R209-000039","2026-04-23","workspace-head","easy",14520038,"victory","energyliberation","energyliberation",7,164.14,0.0652,0.0485,0.0575,52,122,128,""
