batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04E-B001-R23","R3-04-R23-000001","2026-04-21","workspace-head","easy",2930000,"timeout","attrition","",24,563.38,0.2030,0.1130,0.2365,61,145,59,""
"R3-04E-B001-R23","R3-04-R23-000002","2026-04-21","workspace-head","easy",2930001,"timeout","attrition","",24,488.28,0.2605,0.0631,0.3039,57,154,26,""
"R3-04E-B001-R23","R3-04-R23-000003","2026-04-21","workspace-head","easy",2930002,"victory","energyliberation","energyliberation",17,371.71,0.1864,0.1349,0.0142,49,135,77,""
"R3-04E-B001-R23","R3-04-R23-000004","2026-04-21","workspace-head","easy",2930003,"timeout","attrition","",24,513.53,0.2933,0.0899,0.0734,54,125,58,""
"R3-04E-B001-R23","R3-04-R23-000005","2026-04-21","workspace-head","easy",2930004,"timeout","attrition","",24,522.60,0.5166,0.1469,0.1697,61,90,0,""
"R3-04E-B001-R23","R3-04-R23-000006","2026-04-21","workspace-head","easy",2930005,"victory","energyliberation","energyliberation",6,151.59,0.0768,0.0727,0.5525,62,155,125,""
"R3-04E-B001-R23","R3-04-R23-000007","2026-04-21","workspace-head","easy",2930006,"victory","energyliberation","energyliberation",20,488.96,0.4982,0.1497,0.0851,43,124,16,""
"R3-04E-B001-R23","R3-04-R23-000008","2026-04-21","workspace-head","easy",2930007,"timeout","attrition","",24,552.17,0.2627,0.1708,0.1946,16,106,51,""
"R3-04E-B001-R23","R3-04-R23-000009","2026-04-21","workspace-head","easy",2930008,"victory","energyliberation","energyliberation",6,146.31,0.0050,0.0353,0.0540,77,105,148,""
"R3-04E-B001-R23","R3-04-R23-000010","2026-04-21","workspace-head","easy",2930009,"victory","energyliberation","energyliberation",8,161.80,0.0295,0.1162,0.0403,33,107,138,""
"R3-04E-B001-R23","R3-04-R23-000011","2026-04-21","workspace-head","easy",2930010,"victory","energyliberation","energyliberation",9,209.78,0.1436,0.1133,0.0356,46,109,87,""
"R3-04E-B001-R23","R3-04-R23-000012","2026-04-21","workspace-head","easy",2930011,"victory","energyliberation","energyliberation",7,179.96,0.6574,0.0430,0.2603,57,132,11,""
"R3-04E-B001-R23","R3-04-R23-000013","2026-04-21","workspace-head","easy",2930012,"victory","energyliberation","energyliberation",5,122.72,0.0204,0.0108,0.1361,82,171,143,""
"R3-04E-B001-R23","R3-04-R23-000014","2026-04-21","workspace-head","easy",2930013,"victory","energyliberation","energyliberation",3,67.26,0.0387,0.0330,0.0385,56,120,138,""
"R3-04E-B001-R23","R3-04-R23-000015","2026-04-21","workspace-head","easy",2930014,"timeout","attrition","",24,586.84,0.1688,0.2123,0.1834,76,98,83,""
"R3-04E-B001-R23","R3-04-R23-000016","2026-04-21","workspace-head","easy",2930015,"victory","energyliberation","energyliberation",4,95.75,0.0000,0.0515,0.1473,84,149,150,""
"R3-04E-B001-R23","R3-04-R23-000017","2026-04-21","workspace-head","easy",2930016,"timeout","attrition","",24,569.09,0.2538,0.2153,0.0898,59,90,55,""
"R3-04E-B001-R23","R3-04-R23-000018","2026-04-21","workspace-head","easy",2930017,"victory","energyliberation","energyliberation",15,340.10,0.5234,0.2238,0.1917,48,109,2,""
"R3-04E-B001-R23","R3-04-R23-000019","2026-04-21","workspace-head","easy",2930018,"timeout","attrition","",24,593.14,0.2685,0.1245,0.3162,58,141,62,""
"R3-04E-B001-R23","R3-04-R23-000020","2026-04-21","workspace-head","easy",2930019,"victory","energyliberation","energyliberation",13,321.89,0.0897,0.0944,0.0876,74,159,114,""
"R3-04E-B001-R23","R3-04-R23-000021","2026-04-21","workspace-head","easy",2930020,"victory","energyliberation","energyliberation",9,189.30,0.3254,0.2351,0.1611,52,91,52,""
"R3-04E-B001-R23","R3-04-R23-000022","2026-04-21","workspace-head","easy",2930021,"victory","energyliberation","energyliberation",11,248.79,0.2092,0.1071,0.0969,76,131,80,""
"R3-04E-B001-R23","R3-04-R23-000023","2026-04-21","workspace-head","easy",2930022,"victory","energyliberation","energyliberation",16,408.98,0.2212,0.0869,0.4763,59,156,56,""
"R3-04E-B001-R23","R3-04-R23-000024","2026-04-21","workspace-head","easy",2930023,"timeout","attrition","",24,534.11,0.2174,0.2240,0.1463,40,88,68,""
"R3-04E-B001-R23","R3-04-R23-000025","2026-04-21","workspace-head","easy",2930024,"victory","energyliberation","energyliberation",11,254.84,0.0788,0.0580,0.1362,46,125,113,""
"R3-04E-B001-R23","R3-04-R23-000026","2026-04-21","workspace-head","easy",2930025,"victory","energyliberation","energyliberation",5,105.17,0.1111,0.1044,0.0293,85,145,109,""
"R3-04E-B001-R23","R3-04-R23-000027","2026-04-21","workspace-head","easy",2930026,"victory","energyliberation","energyliberation",13,293.87,0.2939,0.1136,0.1108,77,136,56,""
"R3-04E-B001-R23","R3-04-R23-000028","2026-04-21","workspace-head","easy",2930027,"defeat","military_collapse","",16,377.19,0.6991,0.2268,0.3074,2,65,0,""
"R3-04E-B001-R23","R3-04-R23-000029","2026-04-21","workspace-head","easy",2930028,"victory","energyliberation","energyliberation",11,239.17,0.1552,0.0696,0.2546,57,125,93,""
"R3-04E-B001-R23","R3-04-R23-000030","2026-04-21","workspace-head","easy",2930029,"victory","energyliberation","energyliberation",10,200.80,0.1142,0.1413,0.1020,51,128,109,""
"R3-04E-B001-R23","R3-04-R23-000031","2026-04-21","workspace-head","easy",2930030,"victory","energyliberation","energyliberation",9,201.90,0.1479,0.1268,0.0618,92,102,98,""
"R3-04E-B001-R23","R3-04-R23-000032","2026-04-21","workspace-head","easy",2930031,"timeout","attrition","",24,579.38,0.4534,0.1038,0.1620,74,135,11,""
"R3-04E-B001-R23","R3-04-R23-000033","2026-04-21","workspace-head","easy",2930032,"timeout","attrition","",24,588.30,0.7624,0.1529,0.1113,59,102,0,""
"R3-04E-B001-R23","R3-04-R23-000034","2026-04-21","workspace-head","easy",2930033,"victory","energyliberation","energyliberation",4,97.20,0.2942,0.0692,0.0000,79,111,75,""
"R3-04E-B001-R23","R3-04-R23-000035","2026-04-21","workspace-head","easy",2930034,"victory","energyliberation","energyliberation",5,129.33,0.0718,0.1328,0.1851,49,95,124,""
"R3-04E-B001-R23","R3-04-R23-000036","2026-04-21","workspace-head","easy",2930035,"victory","energyliberation","energyliberation",15,327.13,0.0891,0.1325,0.1832,81,108,107,""
"R3-04E-B001-R23","R3-04-R23-000037","2026-04-21","workspace-head","easy",2930036,"timeout","attrition","",24,556.81,0.1267,0.0730,0.0588,54,140,90,""
"R3-04E-B001-R23","R3-04-R23-000038","2026-04-21","workspace-head","easy",2930037,"victory","energyliberation","energyliberation",11,282.64,0.0945,0.3644,0.0818,52,45,116,""
