batch_id,run_id,run_date,build_ref,difficulty,seed,end_type,end_reason,victory_path,end_turn,duration_minutes,goldleaf_cv,fireoil_cv,arms_cv,ashwill_min,fireoil_min,goldleaf_min,notes
"R3-04AG-B004-R236","R3-04-R236-000001","2026-04-23","workspace-head","easy",14520000,"timeout","attrition","",24,594.17,0.7082,0.2173,0.1360,50,94,0,""
"R3-04AG-B004-R236","R3-04-R236-000002","2026-04-23","workspace-head","easy",14520001,"victory","combined","combined",15,352.83,0.1258,0.3154,0.1409,78,58,91,""
"R3-04AG-B004-R236","R3-04-R236-000003","2026-04-23","workspace-head","easy",14520002,"victory","axisvictory","axisvictory",18,423.24,0.1525,0.1203,0.3366,62,142,92,""
"R3-04AG-B004-R236","R3-04-R236-000004","2026-04-23","workspace-head","easy",14520003,"timeout","attrition","",24,607.00,0.1115,0.2031,0.1251,62,96,100,""
"R3-04AG-B004-R236","R3-04-R236-000005","2026-04-23","workspace-head","easy",14520004,"victory","energyliberation","energyliberation",21,468.46,0.0914,0.1808,0.3211,67,82,113,""
"R3-04AG-B004-R236","R3-04-R236-000006","2026-04-23","workspace-head","easy",14520005,"victory","energyliberation","energyliberation",12,267.00,0.1211,0.1228,0.4098,81,101,100,""
"R3-04AG-B004-R236","R3-04-R236-000007","2026-04-23","workspace-head","easy",14520006,"timeout","attrition","",24,585.71,0.7233,0.1601,0.1070,51,81,0,""
"R3-04AG-B004-R236","R3-04-R236-000008","2026-04-23","workspace-head","easy",14520007,"timeout","attrition","",24,515.44,0.0960,0.2776,0.3435,29,93,99,""
"R3-04AG-B004-R236","R3-04-R236-000009","2026-04-23","workspace-head","easy",14520008,"victory","energyliberation","energyliberation",9,209.04,0.0303,0.1610,0.0499,90,108,136,""
"R3-04AG-B004-R236","R3-04-R236-000010","2026-04-23","workspace-head","easy",14520009,"victory","energyliberation","energyliberation",7,167.85,0.1953,0.0756,0.0294,75,124,89,""
"R3-04AG-B004-R236","R3-04-R236-000011","2026-04-23","workspace-head","easy",14520010,"victory","energyliberation","energyliberation",9,199.56,0.0953,0.1101,0.1328,50,94,115,""
"R3-04AG-B004-R236","R3-04-R236-000012","2026-04-23","workspace-head","easy",14520011,"victory","energyliberation","energyliberation",9,193.84,0.6767,0.1391,0.1220,66,127,15,""
"R3-04AG-B004-R236","R3-04-R236-000013","2026-04-23","workspace-head","easy",14520012,"victory","energyliberation","energyliberation",18,436.57,0.2488,0.1574,0.1822,72,94,67,""
"R3-04AG-B004-R236","R3-04-R236-000014","2026-04-23","workspace-head","easy",14520013,"defeat","military_collapse","",10,243.40,1.1059,0.1200,0.4014,0,115,0,""
"R3-04AG-B004-R236","R3-04-R236-000015","2026-04-23","workspace-head","easy",14520014,"victory","energyliberation","energyliberation",16,412.45,0.2746,0.0919,0.0363,39,153,49,""
"R3-04AG-B004-R236","R3-04-R236-000016","2026-04-23","workspace-head","easy",14520015,"timeout","attrition","",24,537.56,0.6217,0.0941,0.1261,34,144,0,""
"R3-04AG-B004-R236","R3-04-R236-000017","2026-04-23","workspace-head","easy",14520016,"timeout","attrition","",24,510.29,0.2589,0.3761,0.3590,69,31,56,""
"R3-04AG-B004-R236","R3-04-R236-000018","2026-04-23","workspace-head","easy",14520017,"victory","energyliberation","energyliberation",22,523.03,0.2070,0.0938,0.0886,74,124,78,""
"R3-04AG-B004-R236","R3-04-R236-000019","2026-04-23","workspace-head","easy",14520018,"victory","energyliberation","energyliberation",24,574.03,0.4489,0.1276,0.1967,28,132,21,""
"R3-04AG-B004-R236","R3-04-R236-000020","2026-04-23","workspace-head","easy",14520019,"victory","energyliberation","energyliberation",4,98.09,0.0000,0.0575,0.0269,78,135,150,""
"R3-04AG-B004-R236","R3-04-R236-000021","2026-04-23","workspace-head","easy",14520020,"victory","energyliberation","energyliberation",7,141.82,0.2604,0.0773,0.2238,44,109,62,""
"R3-04AG-B004-R236","R3-04-R236-000022","2026-04-23","workspace-head","easy",14520021,"victory","energyliberation","energyliberation",11,279.96,0.5502,0.2060,0.1580,61,61,9,""
"R3-04AG-B004-R236","R3-04-R236-000023","2026-04-23","workspace-head","easy",14520022,"victory","energyliberation","energyliberation",8,162.80,0.1544,0.0738,0.0609,73,124,93,""
"R3-04AG-B004-R236","R3-04-R236-000024","2026-04-23","workspace-head","easy",14520023,"victory","energyliberation","energyliberation",5,126.80,0.1204,0.0239,0.1438,88,174,108,""
"R3-04AG-B004-R236","R3-04-R236-000025","2026-04-23","workspace-head","easy",14520024,"victory","axisvictory","axisvictory",8,199.97,0.2655,0.0856,0.1222,40,102,71,""
"R3-04AG-B004-R236","R3-04-R236-000026","2026-04-23","workspace-head","easy",14520025,"victory","energyliberation","energyliberation",10,238.85,0.0869,0.0646,0.1276,50,124,110,""
"R3-04AG-B004-R236","R3-04-R236-000027","2026-04-23","workspace-head","easy",14520026,"timeout","attrition","",24,618.38,0.4463,0.0868,0.1007,62,136,0,""
"R3-04AG-B004-R236","R3-04-R236-000028","2026-04-23","workspace-head","easy",14520027,"victory","energyliberation","energyliberation",14,363.15,0.0874,0.1909,0.2264,74,115,107,""
"R3-04AG-B004-R236","R3-04-R236-000029","2026-04-23","workspace-head","easy",14520028,"victory","energyliberation","energyliberation",12,256.27,0.0267,0.2473,0.2510,72,97,137,""
"R3-04AG-B004-R236","R3-04-R236-000030","2026-04-23","workspace-head","easy",14520029,"timeout","attrition","",24,547.83,0.1514,0.1012,0.1507,69,106,72,""
"R3-04AG-B004-R236","R3-04-R236-000031","2026-04-23","workspace-head","easy",14520030,"victory","axisvictory","axisvictory",13,312.82,0.4490,0.0828,0.4395,46,156,31,""
